age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Nat,Years to Olympics,Olympic Ranking
26,10.4175,10.2475,10.17,0.002958333,1.75,1.0,24285.0,0.75,1144.561396,1,9
17,10.47,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1144.561396,4,9
18,10.37,10.26,10.26,0.0,1.0,1.0,25590.0,0.5,1144.561396,3,9
19,10.418,10.21,10.07,0.00765,1.6,1.0,19807.0,0.4,1144.561396,2,9
20,10.46,10.175,10.13,0.00405,1.0,1.0,13748.0,0.5,1144.561396,1,9
21,10.36857143,10.17,10.07,0.0052,1.428571429,1.0,14035.57143,0.571428571,1144.561396,4,9
22,10.31,10.2175,10.14,0.003291667,3.25,1.0,19528.25,1.0,1144.561396,3,9
23,10.36235294,10.16352941,10.02,0.005299265,2.470588235,1.0,13437.94118,0.529411765,1144.561396,2,9
24,10.35,10.255,10.22,0.00245,4.0,4.0,25226.5,1.0,1144.561396,1,9
25,10.79,10.27,10.27,0.0,1.0,1.0,27452.0,0.0,1144.561396,4,9
18,10.455,10.215,10.2,0.00045,1.0,1.0,18253.5,0.5,1127.759152,5,9
19,10.435,10.185,10.11,0.01125,1.5,1.0,16303.5,0.5,1127.759152,4,9
20,10.39875,10.21875,10.02,0.0094125,1.625,1.0,21795.0,0.625,1127.759152,3,9
22,10.5725,10.2075,10.11,0.005625,2.75,1.0,18767.0,0.25,1127.759152,1,9
25,10.4,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1140.106017,3,9
26,10.42,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1140.106017,2,9
27,10.39,10.18,10.09,0.0117,1.0,1.0,16660.0,0.666666667,1140.106017,1,9
29,10.29,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1140.106017,4,9
30,10.21,10.12,10.12,0.0,1.0,1.0,7744.0,1.0,1140.106017,3,9
32,10.175,10.13,10.12,0.0002,1.0,1.0,8607.5,1.0,1140.106017,1,9
22,10.36,10.19,10.19,0.0,1.0,1.0,14702.0,1.0,1123.370066,4,9
23,10.295,10.21125,10.16,0.000783929,2.142857143,1.0,17888.5,1.0,1123.370066,3,9
24,10.25857143,10.24285714,10.13,0.003457143,2.857142857,1.0,23792.0,1.0,1123.370066,2,9
29,10.61,10.21,10.21,0.0,5.0,5.0,17420.0,0.0,1123.370066,1,9
21,10.35,10.25,10.25,0.0,1.0,1.0,23770.0,1.0,1125.779661,3,9
23,10.32,10.23333333,10.17,0.003633333,1.0,1.0,22023.66667,1.0,1125.779661,1,9
24,10.40333333,10.25333333,10.22,0.000833333,1.666666667,1.0,24604.33333,0.666666667,1125.779661,4,9
25,10.5525,10.2725,10.23,0.000891667,2.0,1.0,28279.0,0.5,1125.779661,3,9
26,10.42,10.255,10.21,0.00405,1.5,1.0,25648.0,1.0,1125.779661,2,9
28,10.44,10.24,10.24,0.0,2.0,2.0,22081.0,1.0,1125.779661,4,9
18,10.35,10.19,10.19,0.0,1.0,1.0,14702.0,1.0,1148.741935,1,9
21,10.415,10.2625,10.25,0.000225,5.0,2.0,26093.0,0.75,1148.741935,2,9
22,10.25571429,10.19714286,10.12,0.003290476,3.142857143,1.0,16775.0,1.0,1148.741935,1,9
23,10.06294118,10.04823529,9.91,0.013102941,2.0,1.0,6489.0,0.823529412,1148.741935,4,9
24,10.12285714,10.09285714,9.92,0.006421978,3.285714286,1.0,7350.285714,0.928571429,1148.741935,3,9
25,10.071,10.079,9.94,0.008876667,2.7,1.0,7080.0,0.9,1148.741935,2,9
26,10.25,10.14,10.1,0.0016,4.8,2.0,9851.0,1.0,1148.741935,1,9
27,10.265,10.24,10.23,0.0002,4.5,3.0,22125.0,1.0,1148.741935,4,9
28,10.24875,10.19875,10.1,0.003698214,1.75,1.0,17207.375,0.875,1148.741935,3,9
29,10.23428571,10.15142857,10.11,0.001280952,3.571428571,1.0,10858.0,1.0,1148.741935,2,9
30,10.30571429,10.19571429,10.09,0.006428571,2.857142857,2.0,17650.0,1.0,1148.741935,1,9
31,10.26,10.24,10.24,0.0,4.0,4.0,22081.0,1.0,1148.741935,5,9
18,10.29,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1141.238585,3,9
19,10.195,10.195,10.18,0.00045,1.0,1.0,15472.5,1.0,1141.238585,2,9
20,10.224,10.19,10.11,0.00485,1.4,1.0,16242.0,1.0,1141.238585,1,9
21,10.17117647,10.11647059,9.97,0.007661765,1.882352941,1.0,9528.529412,0.823529412,1141.238585,4,9
22,10.243,10.146,9.94,0.008671111,2.444444444,1.0,12235.5,0.9,1141.238585,3,9
23,10.215,10.21,10.19,0.0008,1.5,1.0,17591.0,1.0,1141.238585,2,9
27,10.525,10.265,10.23,0.00245,2.0,2.0,27178.0,0.5,1141.238585,2,9
28,10.3725,10.275,10.26,0.000166667,3.0,1.0,28491.5,0.75,1141.238585,1,9
24,10.3325,10.20625,10.17,0.000655357,2.0,1.0,17153.625,1.0,1138.013621,4,9
25,10.21555556,10.19,10.02,0.00915,2.75,1.0,17614.44444,0.888888889,1138.013621,3,9
26,10.29,10.226,10.18,0.00133,2.2,1.0,20250.8,1.0,1138.013621,2,9
27,10.39,10.29,10.29,0.0,2.0,2.0,31544.0,1.0,1138.013621,1,9
28,10.14,10.23,10.23,0.0,2.0,2.0,20480.0,1.0,1138.013621,4,9
20,10.39,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1137.753126,2,9
21,10.25,10.24,10.24,0.0,1.0,1.0,22081.0,1.0,1137.753126,1,9
23,10.32,10.1975,10.14,0.004958333,1.5,1.0,17329.5,1.0,1137.753126,3,9
25,10.3,10.17666667,10.15,0.000933333,2.0,2.0,13416.0,1.0,1137.753126,1,9
26,10.34,10.13,10.13,0.0,2.0,2.0,8587.0,0.0,1137.753126,5,9
20,10.38428571,10.23,10.17,0.0019,3.285714286,1.0,21168.71429,0.714285714,1120.043478,3,9
21,10.435,10.3,10.3,0.0,5.5,5.0,33876.0,1.0,1120.043478,2,9
22,10.43,10.25,10.2,0.001,1.2,1.0,24106.0,0.6,1120.043478,1,9
23,10.31,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1120.043478,4,9
25,10.3175,10.205,10.15,0.0023,2.0,1.0,17439.5,1.0,1120.043478,2,9
26,10.365,10.25,10.2,0.001733333,3.5,1.0,24393.5,1.0,1120.043478,1,9
27,10.52,10.24,10.24,0.0,1.0,1.0,22081.0,0.0,1120.043478,4,9
28,10.4,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1120.043478,3,9
21,10.39666667,10.24,10.23,0.0001,1.666666667,1.0,22110.33333,1.0,1144.561396,4,9
22,10.11,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1144.561396,3,9
23,10.455,10.245,10.21,0.00245,2.0,1.0,23400.0,0.5,1144.561396,2,9
24,10.26666667,10.2,10.17,0.0027,3.333333333,2.0,16827.33333,1.0,1144.561396,1,9
25,10.41333333,10.14666667,9.98,0.024433333,3.666666667,1.0,15159.66667,0.666666667,1144.561396,4,9
26,10.304,10.154,10.04,0.00423,2.333333333,1.0,11771.4,0.8,1144.561396,3,9
27,10.29,10.25,10.25,0.0,4.0,4.0,23770.0,1.0,1144.561396,2,9
31,10.45,10.25,10.25,0.0,1.0,1.0,23770.0,1.0,1144.561396,2,9
17,10.25666667,10.25666667,10.24,0.000433333,1.0,1.0,25077.0,1.0,1147.236581,4,9
18,10.29333333,10.19888889,10.09,0.002711111,1.111111111,1.0,16832.55556,0.888888889,1147.236581,3,9
19,10.22583333,10.15,10.01,0.005272727,1.583333333,1.0,11919.58333,0.833333333,1147.236581,2,9
20,10.27,10.155,10.11,0.00405,2.5,1.0,11522.0,0.5,1147.236581,1,9
21,10.20785714,10.135,9.99,0.006411538,3.642857143,1.0,10883.28571,0.928571429,1147.236581,4,9
22,10.232,10.172,10.11,0.00437,2.2,1.0,13979.0,1.0,1147.236581,3,9
23,10.25142857,10.14571429,9.88,0.021728571,1.714285714,1.0,15113.71429,0.714285714,1147.236581,2,9
24,10.19,10.13571429,10.02,0.008095238,2.0,1.0,11268.85714,0.857142857,1147.236581,1,9
25,10.215,10.13,10.05,0.0128,3.0,2.0,10555.0,1.0,1147.236581,4,9
27,10.26666667,10.13,10.04,0.0081,2.666666667,1.0,10244.0,0.666666667,1147.236581,2,9
28,10.32,10.26,10.25,0.0002,5.5,4.0,25611.0,1.0,1147.236581,1,9
30,10.195,10.165,10.05,0.02645,2.0,1.0,16535.0,1.0,1147.236581,3,9
20,10.31,10.24166667,10.15,0.003736667,2.0,1.0,23677.83333,0.833333333,1144.561396,1,9
21,10.354,10.202,10.14,0.00377,2.2,1.0,17580.8,0.8,1144.561396,4,9
22,10.416,10.246,10.21,0.00103,2.8,1.0,23428.0,0.8,1144.561396,3,9
23,10.37666667,10.23,10.16,0.0043,4.0,1.0,21670.33333,0.666666667,1144.561396,2,9
24,10.465,10.17,10.15,0.0008,1.0,1.0,12542.0,0.5,1144.561396,1,9
25,10.55333333,10.24666667,10.19,0.002633333,3.0,1.0,23945.33333,0.0,1144.561396,5,9
21,10.36,10.28333333,10.27,0.000233333,3.0,1.0,30236.0,0.666666667,1137.753126,3,9
25,10.4,10.26,10.26,0.0,4.0,4.0,25590.0,1.0,1137.753126,3,9
26,10.29090909,10.22636364,10.12,0.002505455,3.272727273,1.0,20815.09091,1.0,1137.753126,2,9
27,10.29636364,10.23,10.13,0.00312,2.727272727,1.0,21602.54545,0.909090909,1137.753126,1,9
28,10.4,10.19,10.19,0.0,3.0,3.0,14702.0,0.0,1137.753126,4,9
20,10.54,10.29,10.29,0.0,6.0,6.0,31544.0,0.0,1137.753126,4,9
23,10.38333333,10.24555556,10.17,0.001527778,3.888888889,1.0,23619.77778,0.888888889,1137.753126,1,9
24,10.33375,10.245,10.13,0.002942857,3.125,2.0,24017.5,0.875,1137.753126,4,6
25,10.18866667,10.19533333,10.04,0.005912381,3.181818182,1.0,17504.8,0.933333333,1137.753126,3,6
26,10.25833333,10.1875,10.11,0.002838636,4.0,1.0,15463.41667,0.833333333,1137.753126,2,6
27,10.243,10.197,10.06,0.005790526,2.947368421,1.0,17808.65,0.9,1137.753126,1,6
28,10.29,10.16,10.16,0.0,2.0,2.0,11386.0,1.0,1137.753126,4,8
29,10.27,10.235,10.11,0.005485714,2.75,1.0,23237.125,1.0,1137.753126,3,8
30,10.159,10.165,10.08,0.00325,2.4,1.0,12916.6,1.0,1137.753126,2,8
31,10.1975,10.2475,10.21,0.001091667,4.75,2.0,23683.0,1.0,1137.753126,1,8
33,10.51,10.3,10.3,0.0,6.0,6.0,33876.0,0.0,1137.753126,3,8
23,10.475,10.1575,10.09,0.003091667,1.666666667,1.0,11906.75,0.25,1144.561396,1,9
24,10.394,10.2,10.14,0.00365,2.2,1.0,17281.2,0.4,1144.561396,4,9
25,10.23583333,10.205,10.14,0.002736364,2.666666667,1.0,17792.33333,1.0,1144.561396,3,9
26,10.22,10.11,9.97,0.01545,1.8,1.0,10520.0,0.8,1144.561396,2,9
27,10.20142857,10.10285714,9.89,0.01632381,2.833333333,1.0,9759.285714,0.714285714,1144.561396,1,9
28,10.45,10.27,10.27,0.0,7.0,7.0,27452.0,1.0,1144.561396,4,8
29,10.315,10.24,10.19,0.005,2.0,1.0,23123.0,1.0,1144.561396,3,8
30,10.25733333,10.208,10.11,0.004102857,4.0,1.0,18722.13333,0.933333333,1144.561396,2,8
31,10.16375,10.065,9.84,0.012533333,3.1875,1.0,6951.4375,0.875,1144.561396,1,8
32,10.11176471,10.01470588,9.89,0.010876471,2.470588235,1.0,4396.823529,0.705882353,1144.561396,4,9
33,10.26666667,10.22,10.19,0.0007,1.666666667,1.0,19087.66667,1.0,1144.561396,3,9
34,10.23111111,10.09777778,9.94,0.006894444,3.0,1.0,7856.222222,0.777777778,1144.561396,2,9
35,10.185,10.11785714,9.96,0.007295055,3.642857143,1.0,9662.285714,1.0,1144.561396,1,9
36,10.05333333,9.97,9.75,0.0364,1.333333333,1.0,3448.333333,0.666666667,1144.561396,4,9
21,10.475,10.285,10.27,0.00045,3.0,3.0,30664.0,0.5,1144.561396,2,9
22,10.48,10.225,10.19,0.00245,1.0,1.0,20146.0,0.5,1144.561396,1,9
23,10.2,10.16875,10.1,0.0044125,2.125,1.0,13695.75,1.0,1144.561396,4,9
24,10.39,10.25,10.25,0.0,1.0,1.0,23770.0,1.0,1144.561396,3,9
17,10.29,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1144.561396,2,9
26,10.488,10.27,10.2,0.0018,1.8,1.0,28182.6,0.4,1140.730233,1,9
27,10.36555556,10.22333333,10.05,0.0068,1.777777778,1.0,21800.88889,0.777777778,1140.730233,5,9
21,10.24,10.14,10.14,0.0,1.0,1.0,9471.0,1.0,1144.561396,4,9
22,10.52,10.04,10.04,0.0,1.0,1.0,3236.0,0.0,1144.561396,3,9
23,10.37666667,10.18,10.06,0.0124,3.0,1.0,16513.0,0.666666667,1144.561396,2,9
24,10.35857143,10.2,10.12,0.002833333,3.428571429,1.0,17037.85714,0.714285714,1144.561396,1,9
25,10.25333333,10.27,10.25,0.0003,1.0,1.0,27510.0,1.0,1144.561396,4,9
26,10.29,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1144.561396,3,9
27,10.274,10.2,10.12,0.00425,1.0,1.0,17396.4,0.8,1144.561396,2,9
23,10.3175,10.22625,10.13,0.004341071,1.4,1.0,21464.75,0.875,1138.013621,1,9
24,10.46,10.255,10.24,0.00045,1.5,1.0,24766.5,0.5,1138.013621,4,9
19,10.29875,10.14125,10.05,0.006755357,1.125,1.0,11615.25,0.625,1141.238585,3,8
20,10.31,10.171,10.04,0.007254444,2.6,1.0,14854.8,0.8,1141.238585,2,8
21,10.14142857,10.11857143,9.96,0.010847619,2.714285714,1.0,10391.85714,0.857142857,1141.238585,1,8
22,10.25285714,10.19428571,10.14,0.003295238,2.285714286,1.0,16470.28571,1.0,1141.238585,4,6
23,10.18333333,10.09111111,9.94,0.011211111,1.666666667,1.0,8285.444444,0.888888889,1141.238585,3,6
24,10.20428571,10.18428571,10.08,0.005061905,1.142857143,1.0,15675.28571,1.0,1141.238585,2,6
25,10.15357143,10.14428571,10.01,0.005841758,3.571428571,1.0,11512.42857,0.857142857,1141.238585,1,6
26,10.178,10.15266667,10.06,0.002749524,2.461538462,1.0,11465.46667,1.0,1141.238585,4,9
27,10.22117647,10.19647059,10.04,0.005374265,3.0,1.0,17521.52941,0.882352941,1141.238585,3,9
28,10.2,10.2,10.2,0.0,1.0,1.0,16027.0,1.0,1141.238585,2,9
21,10.41666667,10.25333333,10.17,0.005233333,1.666666667,1.0,25955.33333,0.666666667,1144.561396,5,9
22,10.32,10.26,10.26,0.0,1.0,1.0,25590.0,1.0,1144.561396,4,9
23,10.33,10.158,10.05,0.00992,2.4,1.0,13810.0,0.8,1144.561396,3,9
25,10.45,10.3,10.3,0.0,4.0,4.0,33876.0,1.0,1144.561396,1,9
21,10.215,10.1175,10.0,0.006278571,1.75,1.0,9141.875,0.875,1151.202683,1,9
20,10.54,10.29,10.29,0.0,3.0,3.0,31544.0,0.0,1144.561396,4,9
21,10.43333333,10.25666667,10.21,0.002033333,1.0,1.0,25628.66667,0.666666667,1144.561396,3,9
22,10.39,10.22,10.19,0.001,4.0,4.0,19199.75,0.75,1144.561396,2,9
23,10.36,10.22,10.17,0.003933333,4.0,3.0,20212.25,0.75,1144.561396,1,9
22,10.27,10.255,10.24,0.00045,1.5,1.0,24766.5,0.5,1144.561396,3,9
23,10.32333333,10.23,10.17,0.00348,2.666666667,1.0,21672.66667,0.833333333,1144.561396,2,9
24,10.27,10.13,10.13,0.0,1.0,1.0,8587.0,1.0,1144.561396,1,9
25,10.36,10.06,10.06,0.0,3.0,3.0,4132.0,0.0,1144.561396,5,9
19,10.262,10.21,10.17,0.0018,1.0,1.0,18048.8,1.0,1141.238585,3,9
20,10.28333333,10.19,10.02,0.01,2.0,1.0,17728.83333,0.833333333,1141.238585,2,9
21,10.31125,10.19125,10.11,0.003469643,2.875,1.0,16101.25,0.75,1141.238585,1,9
22,10.335,10.21642857,10.09,0.002917033,2.307692308,1.0,19440.71429,0.785714286,1141.238585,4,9
23,10.38666667,10.21888889,10.08,0.004061111,1.625,1.0,20162.66667,0.555555556,1141.238585,3,9
24,10.24454545,10.18363636,10.07,0.004685455,3.125,1.0,15567.90909,0.818181818,1141.238585,2,9
25,10.26375,10.1925,10.1,0.003507143,2.428571429,1.0,16304.375,0.875,1141.238585,1,9
26,10.2675,10.20375,10.07,0.004883929,1.75,1.0,18200.875,1.0,1141.238585,4,9
27,10.21105263,10.19315789,10.03,0.005811696,2.315789474,1.0,17243.73684,0.894736842,1141.238585,3,9
28,10.12454545,10.11454545,9.95,0.007464069,2.090909091,1.0,9331.727273,1.0,1141.238585,2,9
29,10.27545455,10.17181818,10.07,0.003676364,2.727272727,1.0,13840.81818,0.727272727,1141.238585,1,9
30,10.33714286,10.24857143,10.19,0.001514286,4.285714286,1.0,24091.42857,1.0,1141.238585,4,9
31,10.31666667,10.18777778,10.07,0.007044444,2.333333333,1.0,16832.77778,0.666666667,1141.238585,3,9
32,10.39,10.22,10.22,0.0,3.0,3.0,18909.0,1.0,1141.238585,2,9
33,10.3,10.27,10.26,0.0002,2.0,2.0,27485.0,1.0,1141.238585,1,9
19,10.45,10.3,10.3,0.0,2.0,2.0,33876.0,1.0,1137.753126,3,9
20,10.62,10.29,10.28,0.0002,1.5,1.0,31628.0,0.0,1137.753126,2,9
21,10.46,10.25,10.21,0.0016,1.333333333,1.0,24244.66667,0.333333333,1137.753126,1,9
22,10.29,10.29,10.27,0.0002,2.0,1.0,31687.0,1.0,1137.753126,4,9
23,10.356,10.192,10.04,0.00827,2.8,1.0,17354.8,0.4,1137.753126,3,9
24,10.5,10.29,10.29,0.0,1.0,1.0,31544.0,0.0,1137.753126,2,9
26,10.41,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1137.753126,5,9
27,10.38,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1137.753126,4,9
21,10.42,10.26,10.26,0.0,1.0,1.0,25590.0,1.0,1144.561396,3,9
23,10.45666667,10.16,10.07,0.0061,2.0,1.0,12684.33333,0.333333333,1144.561396,1,9
19,10.295,10.275,10.25,0.00125,2.5,1.0,28823.0,1.0,1144.561396,2,9
22,10.41,10.2175,10.15,0.003291667,2.0,1.0,19531.5,0.5,1144.561396,4,9
23,10.25222222,10.19777778,10.03,0.006500654,2.5,1.0,18009.61111,0.944444444,1144.561396,3,9
25,10.33,10.3,10.3,0.0,4.0,4.0,33876.0,1.0,1144.561396,1,9
19,10.41714286,10.17714286,10.12,0.00312381,2.857142857,1.0,14275.85714,0.428571429,1144.561396,1,9
20,10.295,10.265,10.25,0.00045,4.0,3.0,26575.0,1.0,1144.561396,4,9
21,10.235,10.19125,9.96,0.013526786,1.75,1.0,18965.25,0.875,1144.561396,3,9
22,10.277,10.22,10.1,0.003511111,2.3,1.0,20182.3,1.0,1144.561396,2,9
23,10.675,10.17,10.14,0.0018,5.0,5.0,12749.0,0.0,1144.561396,1,9
22,10.47,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1124.962329,3,9
23,10.24545455,10.20818182,10.08,0.005896364,1.818181818,1.0,19281.81818,1.0,1124.962329,2,9
24,10.36,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1124.962329,1,9
19,10.395,10.215,10.21,5e-05,1.5,1.0,18164.5,1.0,1144.561396,4,4
21,10.35857143,10.20571429,10.11,0.004895238,2.571428571,1.0,18524.28571,0.857142857,1144.561396,2,4
22,10.19555556,10.11944444,9.86,0.008605556,1.944444444,1.0,9806.666667,0.833333333,1144.561396,1,4
23,10.20928571,10.12714286,10.0,0.00776044,1.642857143,1.0,10533.28571,0.642857143,1144.561396,4,3
24,10.30888889,10.20111111,10.05,0.004161111,1.875,1.0,17558.66667,0.888888889,1144.561396,3,3
25,10.16857143,10.1352381,9.91,0.00992619,1.736842105,1.0,11755.61905,0.952380952,1144.561396,2,3
26,10.19166667,10.15291667,9.94,0.005899819,1.791666667,1.0,12417.54167,0.916666667,1144.561396,1,3
27,10.19714286,10.10357143,9.85,0.015763187,1.714285714,1.0,10209.42857,0.785714286,1144.561396,4,4
28,10.12166667,10.08958333,9.94,0.00837808,1.541666667,1.0,7770.041667,0.916666667,1144.561396,3,4
29,10.23454545,10.16909091,10.03,0.005369091,3.0,1.0,13943.63636,0.818181818,1144.561396,2,4
30,10.10153846,10.07576923,9.91,0.009033385,2.0,1.0,7084.076923,0.961538462,1144.561396,1,4
31,10.17166667,10.15055556,10.01,0.007252614,2.9375,1.0,12690.5,0.944444444,1144.561396,4,9
32,10.2,10.25,10.25,0.0,3.0,3.0,23770.0,1.0,1144.561396,3,9
34,10.22736842,10.18736842,10.04,0.004520468,2.6,1.0,16017.31579,0.894736842,1144.561396,1,9
35,10.31307692,10.20384615,10.07,0.005092308,3.166666667,1.0,18403.30769,0.692307692,1144.561396,4,9
21,10.595,10.24,10.19,0.005,5.5,5.0,23123.0,0.0,1144.561396,1,9
22,10.40666667,10.22,10.12,0.0079,1.666666667,1.0,21019.33333,0.666666667,1144.561396,2,9
23,10.35,10.242,10.18,0.00177,1.6,1.0,23016.4,0.8,1144.561396,1,9
24,10.17454545,10.07181818,9.91,0.014076364,1.727272727,1.0,7883.363636,0.818181818,1144.561396,4,9
25,10.22846154,10.13692308,10.02,0.004339744,1.461538462,1.0,10389.84615,0.692307692,1144.561396,3,9
27,10.26181818,10.16363636,10.01,0.008025455,2.363636364,1.0,14204.0,0.727272727,1144.561396,1,9
28,10.35454545,10.19,10.06,0.00582,2.727272727,1.0,16736.63636,0.727272727,1144.561396,5,9
30,10.54,10.255,10.24,0.00045,3.0,3.0,24766.5,0.0,1144.561396,3,9
18,10.58,10.26,10.26,0.0,1.0,1.0,25590.0,0.0,1129.376263,1,9
20,10.3,10.21266667,10.1,0.00416381,2.133333333,1.0,19375.2,0.866666667,1129.376263,4,9
21,10.34142857,10.21142857,10.1,0.005014286,2.428571429,1.0,19340.28571,0.714285714,1129.376263,3,9
22,10.408,10.198,10.11,0.00337,2.4,2.0,16844.6,0.4,1129.376263,2,9
23,10.32,10.28,10.27,0.0001,3.0,2.0,29458.66667,0.666666667,1129.376263,1,9
21,10.34,10.245,10.21,0.00245,3.0,1.0,23400.0,1.0,1131.111437,4,9
22,10.28333333,10.175,10.08,0.00683,1.833333333,1.0,15205.33333,0.833333333,1131.111437,3,9
23,10.088125,10.03125,9.83,0.012931667,1.5,1.0,5182.6875,0.875,1131.111437,2,9
24,10.17933333,10.108,9.97,0.00716,2.666666667,1.0,8761.133333,0.8,1131.111437,1,9
25,10.22142857,10.17285714,10.0,0.00762381,1.833333333,1.0,14860.0,0.714285714,1131.111437,4,9
26,10.205,10.205,10.13,0.0033,3.25,2.0,17719.75,0.75,1131.111437,3,9
28,10.293,10.198,10.08,0.00664,1.3,1.0,18097.4,0.9,1131.111437,1,9
29,10.27833333,10.155,10.06,0.00543,3.166666667,1.0,12379.5,0.666666667,1131.111437,4,9
21,10.38,10.26,10.26,0.0,3.0,3.0,25590.0,1.0,1140.106017,1,9
24,10.27,10.22,10.22,0.0,1.0,1.0,18909.0,1.0,1140.106017,2,9
25,10.35,10.27,10.27,0.0,2.0,2.0,27452.0,1.0,1140.106017,1,9
26,10.34,10.23,10.21,0.0008,2.0,2.0,20595.0,1.0,1140.106017,4,6
27,10.33,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1140.106017,3,6
28,10.35,10.25333333,10.21,0.002033333,3.0,2.0,25022.0,0.666666667,1140.106017,2,6
29,10.26,10.16230769,10.0,0.004535897,2.692307692,1.0,12955.30769,0.846153846,1140.106017,1,6
23,10.41333333,10.19333333,10.12,0.004133333,4.333333333,3.0,16244.66667,0.333333333,1144.561396,3,9
24,10.48,10.27,10.27,0.0,1.0,1.0,27452.0,0.0,1144.561396,2,9
25,10.34333333,10.19,10.08,0.00648,4.166666667,1.0,16828.16667,0.833333333,1144.561396,1,9
26,10.3725,10.195,10.12,0.001457143,2.0,1.0,15893.5,0.5,1144.561396,5,9
27,10.61333333,10.25666667,10.23,0.001433333,1.666666667,1.0,25479.0,0.0,1144.561396,4,9
21,10.545,10.205,10.2,5e-05,2.0,1.0,16723.5,0.5,1144.561396,5,9
22,10.32333333,10.2,10.11,0.00548,2.166666667,1.0,17828.0,0.833333333,1144.561396,4,9
23,10.27444444,10.14111111,10.01,0.005061111,2.555555556,1.0,10879.55556,0.777777778,1144.561396,3,9
24,10.32,10.16,10.12,0.0013,2.333333333,1.0,11630.66667,0.666666667,1144.561396,2,9
25,10.31875,10.1575,10.03,0.00645,3.5,1.0,12972.5,0.5,1144.561396,1,9
20,10.37,10.192,10.04,0.01072,2.4,1.0,18216.4,0.6,1144.561396,1,9
18,10.55,10.24,10.24,0.0,1.0,1.0,22081.0,0.0,1151.202683,4,9
19,10.27777778,10.20555556,10.15,0.001427778,2.222222222,1.0,17323.44444,0.888888889,1151.202683,3,9
20,10.26888889,10.18777778,10.06,0.007669444,3.333333333,1.0,17099.22222,0.888888889,1151.202683,2,9
21,10.3475,10.2075,10.15,0.001625,4.75,2.0,17590.75,1.0,1151.202683,1,9
22,10.28,10.24,10.19,0.005,2.5,2.0,23123.0,1.0,1151.202683,4,9
23,10.38,10.295,10.29,5e-05,4.5,4.0,32710.0,1.0,1151.202683,3,9
24,10.305,10.225,10.18,0.00405,1.5,1.0,20488.5,1.0,1151.202683,2,9
25,10.1325,10.1875,10.14,0.004358333,3.25,2.0,15756.0,1.0,1151.202683,1,9
19,10.41,10.125,10.09,0.00245,2.5,2.0,8554.0,0.5,1144.561396,1,9
22,10.375,10.165,10.11,0.00605,2.0,1.0,12963.0,0.5,1125.779661,2,9
23,10.338,10.22,10.07,0.00735,1.0,1.0,21129.2,0.6,1125.779661,1,9
24,10.36857143,10.21285714,10.11,0.003990476,1.714285714,1.0,19256.57143,0.714285714,1125.779661,5,9
25,10.33,10.245,10.19,0.00605,2.0,1.0,24289.0,1.0,1125.779661,4,9
20,10.4375,10.2425,10.13,0.005691667,1.25,1.0,24240.75,0.5,1144.561396,1,9
21,10.29333333,10.11222222,10.01,0.006269444,1.777777778,1.0,8864.777778,0.555555556,1144.561396,4,9
22,10.23285714,10.12285714,10.01,0.013157143,1.285714286,1.0,11776.14286,0.714285714,1144.561396,3,9
23,10.11375,10.08375,9.86,0.0181125,3.5,1.0,8914.75,0.75,1144.561396,2,9
24,10.26,10.21333333,10.15,0.004233333,3.0,2.0,19060.66667,1.0,1144.561396,1,9
25,10.315,10.1975,10.15,0.002158333,2.5,1.0,16381.0,0.5,1144.561396,5,9
18,10.3,10.3,10.3,0.0,2.0,2.0,33876.0,1.0,1141.238585,3,9
20,10.30666667,10.25666667,10.23,0.000933333,1.333333333,1.0,25264.66667,0.666666667,1141.238585,1,9
21,10.35,10.095,10.09,5e-05,1.0,1.0,6038.0,0.0,1141.238585,5,9
22,10.288,10.126,10.1,0.00133,1.6,1.0,8566.8,0.8,1141.238585,4,9
23,10.15555556,10.05333333,9.86,0.01605,1.777777778,1.0,6849.222222,0.777777778,1141.238585,3,9
24,10.28,10.12,10.1,0.0008,1.0,1.0,7912.5,1.0,1141.238585,2,9
25,10.24666667,10.13666667,10.05,0.010533333,3.0,1.0,11492.33333,1.0,1141.238585,1,9
21,10.49,10.28,10.28,0.0,1.0,1.0,29380.0,0.0,1120.043478,1,9
23,10.3475,10.275,10.26,0.0003,2.0,1.0,28567.0,1.0,1120.043478,4,9
