Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
626,10.24,+1.8,Yazaldes NASCIMENTO,17 APR 1986,POR,1,,Lisboa (POR),25 JUN 2015,1125
626,10.24,+1.0,Yohan BLAKE,26 DEC 1989,JAM,2h1,,Kingston (JAM),25 JUN 2015,1125
626,10.24,+1.0,Kemarley BROWN,20 JUL 1992,JAM,2h1,,Kingston (JAM),25 JUN 2015,1125
626,10.24,+1.1,Mikel THOMAS,23 NOV 1987,TTO,5f2,,Port-of-Spain (TTO),27 JUN 2015,1125
626,10.24,-0.6,James DASAOLU,05 SEP 1987,GBR,2,,Birmingham (GBR),05 JUL 2015,1128
626,10.24,-1.1,Jak Ali HARVEY,04 MAY 1989,TUR,4f1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,1131
626,10.24,+1.8,Yang YANG,26 JUN 1991,CHN,3sf1,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1125
626,10.24,+1.1,Ogho-Oghene EGWERO,26 NOV 1988,NGR,2,,Zeulenroda (GER),10 JUL 2015,1125
626,10.24,-0.1,Kenji FUJIMITSU,01 MAY 1986,JPN,3f2,,Bellinzona (SUI),21 JUL 2015,1125
626,10.24,-0.3,Charles SILMON,04 JUL 1991,USA,4h1,,"Olympic Stadium, London (GBR)",24 JUL 2015,1126
626,10.24,+0.4,Alex WILSON,19 SEP 1990,SUI,1sf3,,Zug (SUI),07 AUG 2015,1125
626,10.24,+1.9,Ojie EDOBURUN,02 JUN 1996,GBR,2,,Kuortane (FIN),08 AUG 2015,1125
626,10.24,-1.4,Christophe LEMAITRE,11 JUN 1990,FRA,3h2,,"National Stadium, Beijing (CHN)",22 AUG 2015,1133
626,10.24,+0.5,Barakat AL HARTHI,15 JUN 1988,OMA,5h4,,"National Stadium, Beijing (CHN)",22 AUG 2015,1125
661,10.25,-1.6,Demek KEMP,26 APR 1996,USA,1f1,,"Savannah, GA (USA)",01 APR 2015,1131
661,10.25,+0.4,Brijesh LAWRENCE,27 DEC 1989,SKN,3f2,,"Tempe, AZ (USA)",11 APR 2015,1122
661,10.25,+1.2,Albert HUNTLEY,03 JAN 1990,USA,1f2,,"Walnut, CA (USA)",18 APR 2015,1122
661,10.25,-2.1,Akani SIMBINE,21 SEP 1993,RSA,1,,Stellenbosch (RSA),18 APR 2015,1134
661,10.25,+1.9,Justyn WARNER,28 JUN 1987,CAN,2h4,,"Clermont, FL (USA)",18 APR 2015,1122
661,10.25,+1.0,Cejhae GREENE,06 OCT 1995,ANT,2f1,,"Austin, TX (USA)",02 MAY 2015,1122
661,10.25,-0.6,Michael RODGERS,24 APR 1985,USA,1,,Manchester (GBR),09 MAY 2015,1125
661,10.25,+1.5,Blake SMITH,28 MAY 1993,USA,1h1,,"Clarksville, TN (USA)",15 MAY 2015,1122
661,10.25,+0.1,Kemar HYMAN,11 OCT 1989,CAY,4,,George Town (CAY),16 MAY 2015,1122
661,10.25,+0.8,Emre Zafer BARNES,07 NOV 1988,JAM,1,,Salzburg (AUT),27 MAY 2015,1122
661,10.25,+1.3,Ojie EDOBURUN,02 JUN 1996,GBR,2f7,,Bedford (GBR),31 MAY 2015,1122
661,10.25,+1.8,Zhenye XIE,17 AUG 1993,CHN,4,,Wuhan (CHN),04 JUN 2015,1122
661,10.25,+1.5,Joseph MORRIS,04 OCT 1989,USA,1h1,,St. Pölten (AUT),04 JUN 2015,1122
661,10.25,+1.6,Churandy MARTINA,03 JUL 1984,NED,1h11,,"Montverde, FL (USA)",06 JUN 2015,1122
661,10.25,0.0,Eric CRAY,06 NOV 1988,PHI,1,,Singapore (SGP),09 JUN 2015,1122
661,10.25,+1.2,Bernardo BRADY,14 JUN 1991,JAM,2f1,,Kingston (JAM),13 JUN 2015,1122
661,10.25,+0.2,Oshane BAILEY,08 SEP 1989,JAM,2f2,,Kingston (JAM),13 JUN 2015,1122
661,10.25,+0.9,James DASAOLU,05 SEP 1987,GBR,1sf1,,Birmingham (GBR),05 JUL 2015,1122
661,10.25,+0.6,Mosito LEHATA,08 APR 1989,LES,4,,Sotteville-lès-Rouen (FRA),06 JUL 2015,1122
661,10.25,0.0,Clayton VAUGHN,15 MAY 1992,USA,6f1,,Luzern (SUI),14 JUL 2015,1122
661,10.25,+1.0,Akeem HAYNES,03 NOV 1992,CAN,1h6,,Mannheim (GER),15 JUL 2015,1122
661,10.25,-0.1,Harry ADAMS,27 NOV 1989,USA,4f2,,Bellinzona (SUI),21 JUL 2015,1122
661,10.25,+0.4,Emre Zafer BARNES,07 NOV 1988,TUR,2h2,,Bellinzona (SUI),21 JUL 2015,1122
661,10.25,-1.5,Ben Youssef MEITÉ,11 NOV 1986,CIV,1f1,,La Roche-sur-Yon (FRA),22 JUL 2015,1131
661,10.25,+0.1,Walter DIX,31 JAN 1986,USA,3,,"Atlanta, GA (USA)",01 AUG 2015,1122
661,10.25,+0.1,Trell KIMMONS,13 JUL 1985,USA,4,,"Atlanta, GA (USA)",01 AUG 2015,1122
661,10.25,-0.8,James ELLINGTON,06 SEP 1985,GBR,1sf3,,Bedford (GBR),01 AUG 2015,1126
661,10.25,-0.2,Reza GHASEMI,24 JUL 1987,IRI,6h7,,"National Stadium, Beijing (CHN)",22 AUG 2015,1123
661,10.25,-0.1,Ramon GITTENS,20 JUL 1987,BAR,3,,Rovereto (ITA),08 SEP 2015,1122
661,10.25,-0.3,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1h4,,Brazzaville (CGO),13 SEP 2015,1123
661,10.25,+1.7,Aziz OUHADI,24 JUL 1984,MAR,3,,Mungyeong (KOR),06 OCT 2015,1122
692,10.26,+1.6,Marvin RENÉ,11 APR 1995,FRA,1,,Remire-Montjoly (FRA),06 MAR 2015,1118
692,10.26,+1.1,Ratu Banuve TABAKAUCORO,04 SEP 1992,FIJ,,,Brisbane (AUS),28 MAR 2015,1118
692,10.26,+0.3,Oshane BAILEY,08 SEP 1989,JAM,6f4,,Kingston (JAM),11 APR 2015,1118
692,10.26,+1.0,Trevorano MACKEY,05 JAN 1992,BAH,1f2,,"Lubbock, TX (USA)",30 APR 2015,1118
692,10.26,+1.2,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1h1,,Sao Bernardo do Campo (BRA),14 MAY 2015,1118
692,10.26,-0.5,Tevin HESTER,10 JAN 1994,USA,1h3,,"Tallahassee, FL (USA)",15 MAY 2015,1121
692,10.26,+1.5,James HARRINGTON,03 JUL 1993,USA,1h1,,"East Lansing, MI (USA)",16 MAY 2015,1118
692,10.26,-1.3,Ryan CLARK,14 SEP 1996,USA,1,,"Jefferson City, MO (USA)",16 MAY 2015,1125
692,10.26,+0.9,Mario FORSYTHE,30 OCT 1985,JAM,1f1,,Kingston (JAM),16 MAY 2015,1118
692,10.26,-0.8,Harry ADAMS,27 NOV 1989,USA,2f1,,Ponce (PUR),23 MAY 2015,1122
692,10.26,-0.8,Antoine ADAMS,31 AUG 1988,SKN,3f1,,Ponce (PUR),23 MAY 2015,1122
692,10.26,+1.0,Reynier MENA,21 NOV 1996,CUB,2f1,,La Habana (CUB),26 MAY 2015,1118
692,10.26,+1.0,Yaniel CARRERO,17 AUG 1995,CUB,3f1,,La Habana (CUB),26 MAY 2015,1118
692,10.26,+1.6,Andrew FISHER,15 DEC 1991,JAM,3f1,,Kingston (JAM),30 MAY 2015,1118
692,10.26,+1.9,Sydney SIAME,07 OCT 1997,ZAM,2h4,,Regensburg (GER),06 JUN 2015,1118
692,10.26,+1.9,Ojie EDOBURUN,02 JUN 1996,GBR,7h1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1118
692,10.26,+1.0,Calesio NEWMAN,20 AUG 1986,USA,6h2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1118
692,10.26,-0.5,Jason ROGERS,31 AUG 1991,SKN,1h3,,Basseterre (SKN),13 JUN 2015,1121
692,10.26,-1.7,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,"Olympic Stadium, Cheboksary (RUS)",20 JUN 2015,1128
692,10.26,+0.1,Shavez HART,06 SEP 1992,BAH,1f1,,Nassau (BAH),26 JUN 2015,1118
692,10.26,-1.2,Jacques RIPARELLI,27 MAR 1983,ITA,1h4,,Nembro (ITA),01 JUL 2015,1125
692,10.26,+1.4,Benjamin WILLIAMS,15 MAY 1992,CAN,3h3,,Edmonton (CAN),03 JUL 2015,1118
692,10.26,+0.9,Ojie EDOBURUN,02 JUN 1996,GBR,2sf1,,Birmingham (GBR),05 JUL 2015,1118
692,10.26,-1.1,Akani SIMBINE,21 SEP 1993,RSA,1qf4,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1124
692,10.26,+0.3,Markesh WOODSON,06 SEP 1993,USA,4sf2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1118
692,10.26,+1.3,Churandy MARTINA,03 JUL 1984,NED,3h1,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1118
692,10.26,+1.3,Yazaldes NASCIMENTO,17 APR 1986,POR,3h1,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1118
692,10.26,-0.6,Ben Youssef MEITÉ,11 NOV 1986,CIV,1h1,,"Randalls Island, NY (USA)",11 JUL 2015,1121
692,10.26,+1.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f4,,Liège (BEL),15 JUL 2015,1118
692,10.26,-0.1,Michael FRATER,06 OCT 1982,JAM,5f2,,Bellinzona (SUI),21 JUL 2015,1118
692,10.26,-0.1,Joseph MORRIS,04 OCT 1989,USA,1,,Tábor (CZE),28 JUL 2015,1118
692,10.26,+0.6,Peter EMELIEZE,19 APR 1988,NGR,1er2,,Mannheim (GER),08 AUG 2015,1118
692,10.26,-0.7,Ramil GULIYEV,29 MAY 1990,TUR,2f1,,"Stadion PGE Narodowy, Warszawa (POL)",13 SEP 2015,1122
725,10.27,-0.2,Antoine ADAMS,31 AUG 1988,SKN,1f1,,"San Marcos, TX (USA)",27 MAR 2015,1116
725,10.27,+1.6,Kieran SHOWLER-DAVIS,14 NOV 1991,GBR,1h3,,"Clermont, FL (USA)",18 APR 2015,1115
725,10.27,-0.7,Aaron ERNEST,08 NOV 1993,USA,2f1,,"Baton Rouge, LA (USA)",02 MAY 2015,1119
725,10.27,+1.4,Kolby LISTENBEE,25 JAN 1994,USA,3f3,,"Fort Worth, TX (USA)",02 MAY 2015,1115
725,10.27,+1.4,Bruno DE BARROS,07 JAN 1987,BRA,1h2,,Sao Bernardo do Campo (BRA),14 MAY 2015,1115
725,10.27,+0.4,Markesh WOODSON,06 SEP 1993,USA,8,,"Starkville, MS (USA)",16 MAY 2015,1115
725,10.27,+1.8,Devin DUVERNAY,,USA,1,,"Austin, TX (USA)",16 MAY 2015,1115
725,10.27,+1.9,Dedric DUKES,04 FEB 1992,USA,1h3,,"Jacksonville, FL (USA)",28 MAY 2015,1115
725,10.27,0.0,Antoine ADAMS,31 AUG 1988,SKN,1f1,,"Houston, TX (USA)",28 MAY 2015,1115
725,10.27,-0.9,Lykourgos-Stefanos TSAKONAS,08 MAR 1990,GRE,1,,Kalamata (GRE),29 MAY 2015,1120
725,10.27,+1.5,Richard THOMPSON,07 JUN 1985,TTO,7,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1115
725,10.27,+1.6,Oshane BAILEY,08 SEP 1989,JAM,4f1,,Kingston (JAM),30 MAY 2015,1115
725,10.27,+1.8,Yang YANG,26 JUN 1991,CHN,5,,Wuhan (CHN),04 JUN 2015,1115
725,10.27,+1.8,Mishal Khalifa AL MUTAIRI,16 MAR 1997,KUW,6,,Wuhan (CHN),04 JUN 2015,1115
725,10.27,+1.4,Gerald PHIRI,06 OCT 1988,ZAM,1h4,,"Montverde, FL (USA)",06 JUN 2015,1115
725,10.27,+1.0,James ELLINGTON,06 SEP 1985,GBR,7h2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1115
725,10.27,+0.1,Mosito LEHATA,08 APR 1989,LES,3,,Montreuil-sous-Bois (FRA),09 JUN 2015,1115
725,10.27,+0.9,Denis DIMITROV,10 FEB 1994,BUL,1sf2,,Sofia (BUL),10 JUN 2015,1115
725,10.27,+1.0,Cătălin CÎMPEANU,10 MAR 1985,ROU,1,,Bucureşti (ROU),13 JUN 2015,1115
725,10.27,+1.4,Dexter LEE,18 JAN 1991,JAM,1f3,,Kingston (JAM),13 JUN 2015,1115
725,10.27,0.0,Jonathan Okeudo NMAJU,09 JAN 1993,NGR,3,,Hérouville (FRA),18 JUN 2015,1115
725,10.27,+1.3,Joseph MORRIS,04 OCT 1989,USA,7h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1115
725,10.27,+0.8,Oshane BAILEY,08 SEP 1989,JAM,4h2,,Kingston (JAM),25 JUN 2015,1115
725,10.27,-0.4,Akani SIMBINE,21 SEP 1993,RSA,1h2,,Sopot (POL),27 JUN 2015,1117
725,10.27,+0.7,Antoine ADAMS,31 AUG 1988,SKN,1h3,,Port-of-Spain (TTO),27 JUN 2015,1115
725,10.27,+0.7,Kukyoung KIM,19 APR 1991,KOR,1sf1,,Mungyeong (KOR),27 JUN 2015,1115
725,10.27,+1.1,Andre FORD-AZONWANNA,29 NOV 1995,CAN,3h1,,Edmonton (CAN),03 JUL 2015,1115
725,10.27,+0.6,Justyn WARNER,28 JUN 1987,CAN,2h2,,Edmonton (CAN),03 JUL 2015,1115
725,10.27,-0.6,Ojie EDOBURUN,02 JUN 1996,GBR,3,,Birmingham (GBR),05 JUL 2015,1118
725,10.27,+0.8,Sydney SIAME,07 OCT 1997,ZAM,6h1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1115
725,10.27,-0.9,Clayton VAUGHN,15 MAY 1992,USA,3f1,,Lignano Sabbiadoro (ITA),07 JUL 2015,1120
725,10.27,+1.0,Jin Su JUNG,16 NOV 1993,AUS,1h4,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1115
725,10.27,+1.5,Kei TAKASE,25 NOV 1988,JPN,3h3,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1115
725,10.27,+0.8,Maurice MITCHELL,22 DEC 1989,USA,4f2,,Luzern (SUI),14 JUL 2015,1115
725,10.27,+0.8,Kei TAKASE,25 NOV 1988,JPN,4f2,,Luzern (SUI),14 JUL 2015,1115
725,10.27,+1.4,Michael FRATER,06 OCT 1982,JAM,2,,Dublin (IRL),24 JUL 2015,1115
725,10.27,+1.8,Robert HERING,14 JUN 1990,GER,2h1,,Nürnberg (GER),25 JUL 2015,1115
725,10.27,+0.7,Lykourgos-Stefanos TSAKONAS,08 MAR 1990,GRE,1f2,,Athina (GRE),25 JUL 2015,1115
725,10.27,+0.8,Yohan BLAKE,26 DEC 1989,JAM,2,,Amsterdam (NED),31 JUL 2015,1115
725,10.27,+0.1,Justin WALKER,30 NOV 1990,USA,5,,"Atlanta, GA (USA)",01 AUG 2015,1115
725,10.27,+1.7,Allistar CLARKE,03 MAR 1990,SKN,2h3,,San José (CRC),07 AUG 2015,1115
725,10.27,+0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f1,,Mannheim (GER),08 AUG 2015,1115
725,10.27,+1.1,Yunier PÉREZ,16 FEB 1985,CUB,6,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1115
725,10.27,-0.7,Ramon GITTENS,20 JUL 1987,BAR,3f1,,"Stadion PGE Narodowy, Warszawa (POL)",13 SEP 2015,1119
725,10.27,-0.7,Trell KIMMONS,13 JUL 1985,USA,4f1,,"Stadion PGE Narodowy, Warszawa (POL)",13 SEP 2015,1119
725,10.27,+1.1,Peimeng ZHANG,13 MAR 1987,CHN,1,,Suzhou (CHN),22 SEP 2015,1115
725,10.27,+1.7,Hassan TAFTIAN,04 MAY 1993,IRI,4,,Mungyeong (KOR),06 OCT 2015,1115
725,10.27,-1.0,Aaron STUBBS,13 JUL 1990,AUS,1f1,,Brisbane (AUS),28 NOV 2015,1121
773,10.28,+0.1,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1,,Abuja (NGR),14 MAR 2015,1112
773,10.28,+0.3,Kendal WILLIAMS,23 SEP 1995,USA,4f3,,"Gainesville, FL (USA)",03 APR 2015,1112
773,10.28,+1.7,Justin SCRUGGS,18 MAY 1994,USA,1f1,,"Canyon, TX (USA)",11 APR 2015,1112
773,10.28,+1.0,Kendrick SMITH,08 AUG 1995,USA,5f1,,"Baton Rouge, LA (USA)",18 APR 2015,1112
773,10.28,-0.1,Markesh WOODSON,06 SEP 1993,USA,1f1,,"Columbia, MO (USA)",02 MAY 2015,1112
773,10.28,+0.6,Jeff HENDERSON,19 FEB 1989,USA,1f1,,"Irvine, CA (USA)",02 MAY 2015,1112
773,10.28,+1.0,Aldrich BAILEY JR,06 FEB 1994,USA,3f1,,"Austin, TX (USA)",02 MAY 2015,1112
773,10.28,+0.9,Brendon RODNEY,09 APR 1992,CAN,1,,"Emmitsburg, MD (USA)",03 MAY 2015,1112
773,10.28,+1.4,Justin JENKINS,18 FEB 1993,USA,1h2,,"Hammond, LA (USA)",09 MAY 2015,1112
773,10.28,+0.5,Jeffrey VANAN,21 DEC 1992,SUR,1,,Saint Laurent (SUR),16 MAY 2015,1112
773,10.28,0.0,Keith RICKS,09 OCT 1990,USA,1h2,,"Greensboro, NC (USA)",17 MAY 2015,1112
773,10.28,+0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f1,,Oordegem (BEL),23 MAY 2015,1112
773,10.28,0.0,Justyn WARNER,28 JUN 1987,CAN,2f1,,"Houston, TX (USA)",28 MAY 2015,1112
773,10.28,+0.6,Wilfried KOFFI HUA,12 OCT 1987,CIV,1,,Dessau (GER),29 MAY 2015,1112
773,10.28,+1.5,Justin WALKER,30 NOV 1990,USA,8,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1112
773,10.28,+0.1,Miguel FRANCIS,28 MAR 1995,ANT,1f4,,Kingston (JAM),30 MAY 2015,1112
773,10.28,+0.7,Reza GHASEMI,24 JUL 1987,IRI,1sf3,,Wuhan (CHN),03 JUN 2015,1112
773,10.28,+1.2,Joseph Obinna METU,12 JUL 1988,NGR,1f1,,Argentan (FRA),07 JUN 2015,1112
773,10.28,+0.3,Eric CRAY,06 NOV 1988,PHI,1h1,,Singapore (SGP),09 JUN 2015,1112
773,10.28,-0.5,Albert HUNTLEY,03 JAN 1990,USA,2,,"Phoenix, AZ (USA)",12 JUN 2015,1115
773,10.28,-1.7,Nickel ASHMEADE,07 APR 1990,JAM,6,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1122
773,10.28,+0.2,Roberto SKYERS,12 NOV 1991,CUB,1,,Bilbao (ESP),20 JUN 2015,1112
773,10.28,-0.9,Kei TAKASE,25 NOV 1988,JPN,1,,Nagoya (JPN),28 JUN 2015,1117
773,10.28,-0.2,Kemar HYMAN,11 OCT 1989,CAY,3f2,,Velenje (SLO),01 JUL 2015,1113
773,10.28,-2.1,Henricho BRUINTJIES,16 JUL 1993,RSA,1f1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1124
773,10.28,-0.9,Jak Ali HARVEY,04 MAY 1989,TUR,1h4,,Hilversum (NED),05 JUL 2015,1117
773,10.28,-0.6,Trell KIMMONS,13 JUL 1985,USA,2f2,,Lignano Sabbiadoro (ITA),07 JUL 2015,1115
773,10.28,+1.8,Jin Su JUNG,16 NOV 1993,AUS,4sf1,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1112
773,10.28,+0.3,Tom GAMBLE,25 NOV 1991,AUS,5sf2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1112
773,10.28,-0.4,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1,,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015,1114
773,10.28,+0.2,Denis DIMITROV,10 FEB 1994,BUL,1,,Stara Zagora (BUL),18 JUL 2015,1112
773,10.28,+1.4,Damian WARNER,04 NOV 1989,CAN,1ce2,,"CIBC, Toronto (CAN)",22 JUL 2015,1112
773,10.28,+1.3,Kazuma OSETO,05 AUG 1994,JPN,1f1,,Tokyo (JPN),26 JUL 2015,1112
773,10.28,+1.8,Emmanuel BIRON,29 JUL 1988,FRA,2h2,,Castres (FRA),29 JUL 2015,1112
773,10.28,+0.1,Seye OGUNLEWE,30 AUG 1991,NGR,1sf1,,Warri (NGR),31 JUL 2015,1112
773,10.28,+1.2,Sean SAFO-ANTWI,31 OCT 1990,GBR,1h6,,Bedford (GBR),01 AUG 2015,1112
773,10.28,-0.8,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2sf3,,Bedford (GBR),01 AUG 2015,1116
773,10.28,+1.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,4er1,,Mannheim (GER),08 AUG 2015,1112
773,10.28,+0.6,Hensley PAULINA,26 JUN 1993,NED,2er2,,Mannheim (GER),08 AUG 2015,1112
773,10.28,-0.4,Julian REUS,29 APR 1988,GER,8sf1,,"National Stadium, Beijing (CHN)",23 AUG 2015,1114
773,10.28,+0.3,James DASAOLU,05 SEP 1987,GBR,4,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2015,1112
773,10.28,+2.0,Wataru INUZUKA,08 JUL 1997,JPN,1sf2,,Wakayama (JPN),02 OCT 2015,1112
773,10.28,+1.8,Reza GHASEMI,24 JUL 1987,IRI,1h3,,Mungyeong (KOR),04 OCT 2015,1112
816,10.29,-0.3,Alonso EDWARD,08 DEC 1989,PAN,1f1,,Sydney (AUS),14 MAR 2015,1109
816,10.29,+0.3,Kavean SMITH,12 MAY 1991,JAM,1f5,,Kingston (JAM),21 MAR 2015,1108
816,10.29,+0.3,Jevaughn MINZIE,20 JUL 1995,JAM,7f4,,Kingston (JAM),11 APR 2015,1108
816,10.29,+0.1,Darrell WESH,21 FEB 1992,USA,1f1,,"Charlottesville, VA (USA)",17 APR 2015,1108
816,10.29,+1.9,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,3h4,,"Clermont, FL (USA)",18 APR 2015,1108
816,10.29,+1.8,John LUNDY,15 MAR 1992,USA,1f1,,"Baltimore, MD (USA)",18 APR 2015,1108
816,10.29,-0.3,Gideon TROTTER,03 MAR 1992,RSA,2,,Stellenbosch (RSA),24 APR 2015,1109
816,10.29,+1.7,Jalen MILLER,17 JUN 1995,USA,1,,"Des Moines, IA (USA)",25 APR 2015,1108
816,10.29,+1.0,Caleb GABRIEL,28 DEC 1994,USA,1,,"Greensboro, NC (USA)",02 MAY 2015,1108
816,10.29,-0.7,Dedric DUKES,04 FEB 1992,USA,3f1,,"Baton Rouge, LA (USA)",02 MAY 2015,1112
816,10.29,-0.6,Richard KILTY,02 SEP 1989,GBR,2,,Manchester (GBR),09 MAY 2015,1111
816,10.29,+0.4,Akiyuki HASHIMOTO,18 NOV 1994,JPN,1h1,,Yokohama (JPN),14 MAY 2015,1108
816,10.29,-1.2,Ryan CLARK,14 SEP 1996,USA,1h2,,"Jefferson City, MO (USA)",15 MAY 2015,1115
816,10.29,+1.4,Jason ROGERS,31 AUG 1991,SKN,2f2,,Windsor (CAN),23 MAY 2015,1108
816,10.29,+1.9,Baboloki THEBE,18 MAR 1997,BOT,1,,Gaborone (BOT),23 MAY 2015,1108
816,10.29,-0.7,Aziz OUHADI,24 JUL 1984,MAR,3f1,,Tourcoing (FRA),24 MAY 2015,1112
816,10.29,+1.9,Demetrius DUGANS,,USA,2h3,,"Jacksonville, FL (USA)",28 MAY 2015,1108
816,10.29,+1.9,Jalen MILLER,17 JUN 1995,USA,2h3,,"Jacksonville, FL (USA)",28 MAY 2015,1108
816,10.29,+0.6,Dedric DUKES,04 FEB 1992,USA,2qf1,,"Jacksonville, FL (USA)",29 MAY 2015,1108
816,10.29,+0.9,Marvin ANDERSON,12 MAY 1982,JAM,1f5,,Kingston (JAM),30 MAY 2015,1108
816,10.29,+0.1,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1,,Cuenca (ECU),30 MAY 2015,1108
816,10.29,+0.8,Peimeng ZHANG,13 MAR 1987,CHN,1sf1,,Wuhan (CHN),03 JUN 2015,1108
816,10.29,+1.1,Samuel FRANCIS,27 MAR 1987,QAT,2sf2,,Wuhan (CHN),03 JUN 2015,1108
816,10.29,-0.3,Mosito LEHATA,08 APR 1989,LES,4f2,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1109
816,10.29,+1.8,Barakat AL HARTHI,15 JUN 1988,OMA,7,,Wuhan (CHN),04 JUN 2015,1108
816,10.29,-2.4,Wilfried KOFFI HUA,12 OCT 1987,CIV,2,,Marseille (FRA),06 JUN 2015,1122
816,10.29,+2.0,Aleksandr YEFIMOV,30 JUL 1994,RUS,2,,Yerino (RUS),06 JUN 2015,1108
816,10.29,+0.1,Sydney SIAME,07 OCT 1997,ZAM,1f1,,Regensburg (GER),06 JUN 2015,1108
816,10.29,+1.3,Keenan BROCK,01 JUN 1992,USA,1f2,,"Montverde, FL (USA)",06 JUN 2015,1108
816,10.29,+0.9,Rubin WILLIAMS,09 JUL 1983,USA,3f1,,"Norwalk, CA (USA)",06 JUN 2015,1108
816,10.29,+0.2,Oluseyi SMITH,21 FEB 1987,CAN,1,,Calgary (CAN),07 JUN 2015,1108
816,10.29,+0.4,Tyquendo TRACEY,10 JUN 1993,JAM,1f4,,Kingston (JAM),13 JUN 2015,1108
816,10.29,-0.1,Wilfried KOFFI HUA,12 OCT 1987,CIV,1,,Osterode (GER),19 JUN 2015,1108
816,10.29,+1.0,Kimmari ROACH,17 APR 1989,JAM,4h1,,Kingston (JAM),25 JUN 2015,1108
816,10.29,+0.1,Levi Asher CADOGAN,08 NOV 1995,BAR,1h9,,Port-of-Spain (TTO),26 JUN 2015,1108
816,10.29,+1.1,Dan-Neil TELESFORD,09 SEP 1990,TTO,6f2,,Port-of-Spain (TTO),27 JUN 2015,1108
816,10.29,-0.4,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1h4,,Birmingham (GBR),04 JUL 2015,1110
816,10.29,-0.4,Akeem HAYNES,03 NOV 1992,CAN,7,,Edmonton (CAN),12 JUL 2015,1110
816,10.29,-0.8,Kenta OSHIMA,03 SEP 1997,JPN,1,,Wakayama (JPN),30 JUL 2015,1112
816,10.29,+0.8,Solomon BOCKARIE,18 MAY 1987,NED,3,,Amsterdam (NED),31 JUL 2015,1108
816,10.29,+1.7,Sean SAFO-ANTWI,31 OCT 1990,GBR,1sf1,,Bedford (GBR),01 AUG 2015,1108
816,10.29,-0.1,Jason ROGERS,31 AUG 1991,SKN,6,,San José (CRC),08 AUG 2015,1108
816,10.29,+0.3,Wilfried KOFFI HUA,12 OCT 1987,CIV,5h5,,"National Stadium, Beijing (CHN)",22 AUG 2015,1108
816,10.29,-0.2,Kim COLLINS,05 APR 1976,SKN,3,,Gateshead (GBR),12 SEP 2015,1109
816,10.29,+0.5,Kazuma OSETO,05 AUG 1994,JPN,2,,Osaka (JPN),12 SEP 2015,1108
816,10.29,+0.3,Brian KASINDA,31 DEC 1997,ZAM,1sf3,,Brazzaville (CGO),13 SEP 2015,1108
816,10.29,+1.7,Bruno DE BARROS,07 JAN 1987,BRA,5,,Mungyeong (KOR),06 OCT 2015,1108
816,10.29,-0.3,Chun-Han YANG,01 JAN 1997,TPE,1,,Kaohsiung (TPE),19 OCT 2015,1109
816,10.29,+2.0,Badrul Hisham ABDUL MANAP,02 JAN 1997,MAS,1,,B.S.Begawan (BRU),23 NOV 2015,1108
865,10.30,-0.3,Joshua CLARKE,19 MAY 1995,AUS,2f1,,Sydney (AUS),14 MAR 2015,1106
865,10.30,+1.1,Alex HARTMANN,07 MAR 1993,AUS,2,,Brisbane (AUS),28 MAR 2015,1105
