Average Net Result mean_pro,age_at_event mean_pro,Mark mean_pro,Mark min_pro,Mark var_pro,current_match_ranking min_pro,current_match_ranking mean_pro,Average Rank mean_pro,Years to Olympics_pro,Nat_pro,efficiency mean_¹éÒ»»¯,Year,age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Athlete,Nat,Years to Olympics,Olympic Ranking,Finalist_weight
0.000228474,0.000180239,0.000225463,0.000227013,0,0.000159821,0.000130196,0.000256782,0.000442556,0.000224479,0,2017,20,10.50666667,10.24,10.24,0,1.333333333,1,22081,0,362,1138.229236,5,9,0
0.000224849,0.000189251,0.000224968,0.000226126,8.77E-06,0.000159821,0.000195295,0.000216083,0.000354045,0.000224479,0.000304295,2018,21,10.34,10.2175,10.2,0.000158333,2,1,18581.25,1,362,1138.229236,4,9,0
0.000223023,0.000198262,0.000223768,0.000221914,0.00037425,0.000159821,0.000253883,0.000159401,0.000265534,0.000224479,0.000273866,2019,22,10.256,10.163,10.01,0.006756667,2.6,1,13707.1,0.9,362,1138.229236,3,9,0
0.000223979,0.000216286,0.000223335,0.000221693,0.000608548,0.000159821,0.000130196,0.000147166,8.85E-05,0.000224479,0.000253579,2021,24,10.3,10.14333333,10,0.010986667,1.333333333,1,12655,0.833333333,362,1138.229236,1,9,0
0.000223482,0.000207274,0.000225117,0.000224353,0.000197293,0.000159821,0.000237144,0.000241664,8.85E-05,0.000225728,0.000260824,2021,23,10.27714286,10.22428571,10.12,0.003561905,2.428571429,1,20781,0.857142857,363,1144.561396,1,9,0
0.00023536,0.000216286,0.000226638,0.000228122,1.84E-06,0.000159821,0.000130196,0.000375868,0.000265534,0.000224385,0,2010,24,10.82333333,10.29333333,10.29,3.33E-05,1.333333333,1,32321.33333,0,364,1137.753126,3,9,0
0.000226698,0.000243322,0.000225684,0.000226126,0.000276948,0.000159821,0.000292942,0.000290163,0.000354045,0.000224385,0.000304295,2013,27,10.425,10.25,10.2,0.005,3,1,24951.5,1,364,1137.753126,4,9,0
0.000226426,0.000270358,0.000226069,0.00022657,6.45E-05,0.000159821,0.000244118,0.000320137,8.85E-05,0.000224385,0.000190185,2016,30,10.4125,10.2675,10.22,0.001164286,2.5,1,27529,0.625,364,1137.753126,1,9,0
0.000230938,0.000198262,0.000226564,0.000228122,0,0.000319642,0.000195295,0.000366828,8.85E-05,0.000221549,0,2021,22,10.62,10.29,10.29,0,2,2,31544,0,365,1123.370066,1,9,0
0.000228981,0.000171227,0.000224583,0.000226126,0,0.000159821,9.76E-05,0.000186379,0.000265534,0.000221549,0,2014,19,10.53,10.2,10.2,0,1,1,16027,0,366,1123.370066,3,9,0
0.000225502,0.000180239,0.000225904,0.000225905,0.000204942,0.000159821,0.000130196,0.000310582,0.000177022,0.000221549,0.000202863,2015,20,10.37,10.26,10.19,0.0037,1.333333333,1,26707.33333,0.666666667,366,1123.370066,2,9,0
0.00022224,0.000189251,0.000224142,0.000225018,9.97E-05,0.000159821,9.76E-05,0.000161656,8.85E-05,0.000221549,0.000304295,2016,21,10.22,10.18,10.15,0.0018,1,1,13901,1,366,1123.370066,1,9,0
0.000225719,0.000198262,0.00022539,0.00022657,2.40E-05,0.000159821,9.76E-05,0.000251882,0.000442556,0.000221549,0.000202863,2017,22,10.38,10.23666667,10.22,0.000433333,1,1,21659.66667,0.666666667,366,1123.370066,5,9,0
0.000227676,0.000207274,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000354045,0.000221549,0.000304295,2018,23,10.47,10.29,10.29,0,1,1,31544,1,366,1123.370066,4,9,0
0.000228546,0.000225298,0.000226785,0.000228343,0,0.000319642,0.000195295,0.000393947,0.000177022,0.000221549,0,2020,25,10.51,10.3,10.3,0,2,2,33876,0,366,1123.370066,2,9,0
0.000226154,0.000180239,0.000224803,0.00022524,0.000276948,0.000159821,0.000195295,0.000214999,0.000265534,0.000221863,0.000152148,2019,20,10.4,10.21,10.16,0.005,2,1,18488,0.5,367,1124.962329,3,9,0
0.000223599,0.000189251,0.000225353,0.000224796,0.000267717,0.000159821,0.000170883,0.000265373,0.000177022,0.000221863,0.000304295,2020,21,10.2825,10.235,10.14,0.004833333,1.75,1,22819.75,1,367,1124.962329,2,9,0
0.000224849,0.000198262,0.000226785,0.000228343,0,0.000479463,0.000292942,0.000393947,8.85E-05,0.000221863,0.000304295,2021,22,10.34,10.3,10.3,0,3,3,33876,1,367,1124.962329,1,9,0
0.000224704,0.000216286,0.00022517,0.000225905,5.72E-05,0.000319642,0.000227844,0.000234725,8.85E-05,0.000225728,0.000202863,2000,24,10.33333333,10.22666667,10.19,0.001033333,2.333333333,2,20184.33333,0.666666667,368,1144.561396,1,9,0
0.000225139,0.000225298,0.00022495,0.00022391,0.000289411,0.000159821,0.00026853,0.000236026,0.000354045,0.000225728,0.000169053,2001,25,10.35333333,10.21666667,10.1,0.005225,2.75,1,20296.22222,0.555555556,368,1144.561396,4,9,0
0.000223218,0.00023431,0.000222968,0.000220584,0.000604117,0.000159821,0.000276667,0.000126017,0.000265534,0.000225728,0.000202863,2002,26,10.265,10.12666667,9.95,0.010906667,2.833333333,1,10836.33333,0.666666667,368,1144.561396,3,9,0
0.000222302,0.000243322,0.000223702,0.000222801,0.000251384,0.000159821,0.000195295,0.000148942,0.000177022,0.000225728,0.000260824,2003,27,10.22285714,10.16,10.05,0.004538462,2,1,12807.71429,0.857142857,368,1144.561396,2,9,0
0.000221805,0.000252334,0.000224876,0.000224131,0.00020088,0.000159821,0.000309217,0.000222373,8.85E-05,0.000225728,0.000304295,2004,28,10.2,10.21333333,10.11,0.003626667,3.166666667,1,19122.16667,1,368,1144.561396,1,9,0
0.000222022,0.000261346,0.000224509,0.000223688,0.000307228,0.000159821,0.000227844,0.000202377,0.000354045,0.000225728,0.000304295,2005,29,10.21,10.19666667,10.09,0.005546667,2.333333333,1,17402.66667,1,368,1144.561396,4,9,0
0.000223564,0.00027937,0.000223802,0.000219919,0.000753702,0.000159821,0.000292942,0.00018234,0.000177022,0.000225728,0.000248969,2007,31,10.28090909,10.16454545,9.92,0.013607273,3,1,15679.63636,0.818181818,368,1144.561396,2,9,0
0.000225502,0.000189251,0.000223922,0.000225461,0,0.000159821,9.76E-05,0.000144736,0.000354045,0.000225728,0.000304295,2001,21,10.37,10.17,10.17,0,1,1,12446,1,369,1144.561396,4,9,0
0.000229633,0.000198262,0.000225243,0.000226348,4.43E-05,0.000479463,0.000439413,0.000239501,0.000265534,0.000225728,0,2002,22,10.56,10.23,10.21,0.0008,4.5,3,20595,0,369,1144.561396,3,9,0
0.000224385,0.000216286,0.00022561,0.000223688,0.00018727,0.000159821,0.000279922,0.000285022,8.85E-05,0.000225728,0.00022315,2004,24,10.31866667,10.24666667,10.09,0.003380952,2.866666667,1,24509.4,0.733333333,369,1144.561396,1,9,0
0.000224849,0.000225298,0.000224289,0.00022391,0.000583438,0.000159821,0.000195295,0.000200082,0.000354045,0.000225728,0.000202863,2005,25,10.34,10.18666667,10.1,0.010533333,2,1,17205.33333,0.666666667,369,1144.561396,4,9,0
0.000225864,0.00023431,0.00022583,0.000227013,1.29E-05,0.000159821,0.000227844,0.000291204,0.000265534,0.000225728,0.000202863,2006,26,10.38666667,10.25666667,10.24,0.000233333,2.333333333,1,25041,0.666666667,369,1144.561396,3,9,0
0.000227894,0.000243322,0.000226344,0.0002279,0,0.000799105,0.000488237,0.000341662,0.000177022,0.000225728,0.000304295,2007,27,10.48,10.28,10.28,0,5,5,29380,1,369,1144.561396,2,9,0
0.00022561,0.000252334,0.000225463,0.000226348,9.97E-05,0.000159821,0.000292942,0.00026091,8.85E-05,0.000225728,0.000304295,2008,28,10.375,10.24,10.21,0.0018,3,1,22436,1,369,1144.561396,1,9,0
0.000227241,0.000270358,0.000226124,0.000227235,4.43E-05,0.000159821,9.76E-05,0.000321626,0.000265534,0.000225728,0.000304295,2010,30,10.45,10.27,10.25,0.0008,1,1,27657,1,369,1144.561396,3,9,0
0.000227459,0.00027937,0.000225684,0.000225905,9.14E-05,0.000159821,0.00037106,0.000283043,0.000177022,0.000225728,0.000182577,2011,31,10.46,10.25,10.19,0.00165,3.8,1,24339.2,0.6,369,1144.561396,2,9,0
0.000224694,0.000207274,0.000225935,0.00022657,4.33E-05,0.000159821,0.000306892,0.000304003,8.85E-05,0.000221549,0.000260824,2004,23,10.33285714,10.26142857,10.22,0.000780952,3.142857143,1,26141.57143,0.857142857,370,1123.370066,1,9,0
0.000225665,0.000216286,0.000225482,0.000224353,0.000177709,0.000159821,0.000248557,0.000272518,0.000354045,0.000221549,0.000177506,2005,24,10.3775,10.24083333,10.12,0.003208333,2.545454545,1,23434.16667,0.583333333,370,1123.370066,4,9,0
0.000226263,0.000225298,0.000225959,0.000226792,3.09E-05,0.000479463,0.000415001,0.000304769,0.000265534,0.000221549,0.000228221,2006,25,10.405,10.2625,10.23,0.000558333,4.25,3,26207.5,0.75,370,1123.370066,3,9,0
0.000223367,0.00023431,0.000224122,0.000223466,0.000280775,0.000159821,0.000159787,0.000176445,0.000177022,0.000221549,0.000276632,2007,26,10.27181818,10.17909091,10.08,0.005069091,1.636363636,1,15172.72727,0.909090909,370,1123.370066,2,9,0
0.000226154,0.000243322,0.000226564,0.000228122,0,0.000319642,0.000195295,0.000366828,8.85E-05,0.000221549,0.000304295,2008,27,10.4,10.29,10.29,0,2,2,31544,1,370,1123.370066,1,9,0
0.000223925,0.00027937,0.000225243,0.00022524,0.00018094,0.000159821,0.000195295,0.000250671,8.85E-05,0.000221549,0.000228221,2012,31,10.2975,10.23,10.16,0.003266667,2,1,21555.5,0.75,370,1123.370066,1,9,0
0.000227546,0.000288382,0.00022586,0.000226126,8.70E-05,0.000159821,0.000175765,0.0003,0.000354045,0.000221549,0.000182577,2013,32,10.464,10.258,10.2,0.00157,1.8,1,25797.4,0.6,370,1123.370066,4,9,0
0.00022311,0.000207274,0.000225794,0.000226792,3.14E-05,0.000159821,0.000170883,0.000288962,0.000265534,0.000222733,0.000304295,2006,23,10.26,10.255,10.23,0.000566667,1.75,1,24848.25,1,371,1129.376263,3,9,0
0.000223218,0.000216286,0.000224583,0.00022524,0.000177247,0.000159821,9.76E-05,0.000194595,0.000177022,0.000222733,0.000304295,2007,24,10.265,10.2,10.16,0.0032,1,1,16733.5,1,371,1129.376263,2,9,0
0.000225236,0.000225298,0.000226124,0.00022657,4.99E-05,0.000159821,0.000336341,0.000324104,8.85E-05,0.000222733,0.000236674,2008,25,10.35777778,10.27,10.22,0.0009,3.444444444,1,27870.11111,0.777777778,371,1129.376263,1,9,0
0.000223871,0.00023431,0.000225508,0.000225018,0.00013392,0.000159821,0.000205059,0.000271466,0.000354045,0.000222733,0.000304295,2009,26,10.295,10.242,10.15,0.002417778,2.1,1,23343.7,1,371,1129.376263,4,9,0
0.000222457,0.000270358,0.000223702,0.00022524,0,0.000159821,9.76E-05,0.000132409,0.000354045,0.000222733,0.000304295,2013,30,10.23,10.16,10.16,0,1,1,11386,1,371,1129.376263,4,9,0
0.00022311,0.000288382,0.000225463,0.000227013,0,0.000159821,9.76E-05,0.000256782,0.000177022,0.000222733,0.000304295,2015,32,10.26,10.24,10.24,0,1,1,22081,1,371,1129.376263,2,9,0
0.000224849,0.000297394,0.000226014,0.000227235,2.49E-05,0.000319642,0.000341766,0.000309043,8.85E-05,0.000222733,0.000304295,2016,33,10.34,10.265,10.25,0.00045,3.5,2,26575,1,371,1129.376263,1,9,0
0.00023333,0.000216286,0.000226344,0.0002279,0,0.000479463,0.000292942,0.000341662,0.000265534,0.000222682,0,2019,24,10.73,10.28,10.28,0,3,3,29380,0,372,1129.119266,3,9,0
0.000225393,0.00023431,0.000226124,0.000227457,1.11E-05,0.000159821,0.000146471,0.000319625,8.85E-05,0.000222682,0.000304295,2021,26,10.365,10.27,10.26,0.0002,1.5,1,27485,1,372,1129.119266,1,9,0
0.000221805,0.000171227,0.000224363,0.000225905,0,0.000159821,9.76E-05,0.000170971,8.85E-05,0.000227038,0.000304295,2012,19,10.2,10.19,10.19,0,1,1,14702,1,373,1151.202683,1,9,0
0.000222947,0.000180239,0.000223592,0.000221249,0.000460526,0.000159821,0.000256324,0.000153238,0.000354045,0.000227038,0.000266258,2013,20,10.2525,10.155,9.98,0.008314286,2.625,1,13177.125,0.875,373,1151.202683,4,9,0
0.000221783,0.000189251,0.000224164,0.000222358,0.000460904,0.000159821,0.000214824,0.000189767,0.000265534,0.000227038,0.000304295,2014,21,10.199,10.181,10.03,0.008321111,2.2,1,16318.3,1,373,1151.202683,3,9,0
0.000221914,0.000198262,0.000222766,0.000223023,0.000104053,0.000159821,0.00026853,9.38E-05,0.000177022,0.000227038,0.000304295,2015,22,10.205,10.1175,10.06,0.001878571,2.75,1,8064.25,1,373,1151.202683,2,9,0
0.000220814,0.000207274,0.000222332,0.000220362,0.00068237,0.000159821,0.000227844,0.00010713,8.85E-05,0.000227038,0.000236674,2016,23,10.15444444,10.09777778,9.94,0.012319444,2.333333333,1,9212.222222,0.777777778,373,1151.202683,1,9,0
0.000219606,0.000216286,0.000221769,0.000219697,0.000597901,0.000159821,0.000206144,8.16E-05,0.000442556,0.000227038,0.000304295,2017,24,10.09888889,10.07222222,9.91,0.010794444,2.111111111,1,7020.555556,1,373,1151.202683,5,9,0
0.000220935,0.000225298,0.000223262,0.000224131,9.97E-05,0.000159821,0.000292942,0.000113168,0.000354045,0.000227038,0.000304295,2018,25,10.16,10.14,10.11,0.0018,3,1,9731.5,1,373,1151.202683,4,9,0
0.000222729,0.00023431,0.000225133,0.000225461,0.000149552,0.000319642,0.000292942,0.000238681,0.000265534,0.000227038,0.000304295,2019,26,10.2425,10.225,10.17,0.0027,3,2,20524.5,1,373,1151.202683,3,9,0
0.000220065,0.000243322,0.000222051,0.000220806,0.000666522,0.000159821,0.000219707,8.83E-05,0.000177022,0.000227038,0.000228221,2020,27,10.12,10.085,9.96,0.012033333,2.25,1,7588.75,0.75,373,1151.202683,2,9,0
0.000223001,0.000252334,0.00022306,0.000222358,0.00026029,0.000159821,0.000292942,0.000115486,8.85E-05,0.000227038,0.000253579,2021,28,10.255,10.13083333,10.03,0.004699242,3,1,9930.833333,0.833333333,373,1151.202683,1,9,0
0.000223545,0.000171227,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000177022,0.000221863,0.000304295,2007,19,10.28,10.28,10.28,0,1,1,29380,1,374,1124.962329,2,9,0
0.000225393,0.000216286,0.00022528,0.000223688,0.000304459,0.000159821,0.000162746,0.000262273,8.85E-05,0.000221863,0.000202863,2012,24,10.365,10.23166667,10.09,0.005496667,1.666666667,1,22553.16667,0.666666667,374,1124.962329,1,9,0
0.000224149,0.000225298,0.000224265,0.000221693,0.000540203,0.000159821,0.000151896,0.000201225,0.000354045,0.000221863,0.000236674,2013,25,10.30777778,10.18555556,10,0.009752778,1.555555556,1,17303.55556,0.777777778,374,1124.962329,4,9,0
0.000223907,0.00023431,0.000223298,0.000221914,0.00053488,0.000159821,0.00017902,0.000140921,0.000265534,0.000221863,0.000253579,2014,26,10.29666667,10.14166667,10.01,0.009656667,1.833333333,1,12118,0.833333333,374,1124.962329,3,9,0
0.000222403,0.000243322,0.000223647,0.000223244,0.000259145,0.000159821,0.000219707,0.00014599,0.000177022,0.000221863,0.000266258,2015,27,10.2275,10.1575,10.07,0.004678571,2.25,1,12553.875,0.875,374,1124.962329,2,9,0
0.000222409,0.000252334,0.000223898,0.000221914,0.000679139,0.000159821,0.000141046,0.000187396,8.85E-05,0.000221863,0.000236674,2016,28,10.22777778,10.16888889,10.01,0.012261111,1.444444444,1,16114.44444,0.777777778,374,1124.962329,1,9,0
0.000223424,0.000261346,0.000224338,0.000221471,0.000467273,0.000159821,0.000238693,0.000199824,0.000442556,0.000221863,0.000270485,2017,29,10.27444444,10.18888889,9.99,0.008436111,2.444444444,1,17183.11111,0.888888889,374,1124.962329,5,9,0
0.000226535,0.000270358,0.000225684,0.000225018,0.000254793,0.000159821,0.000146471,0.000293896,0.000354045,0.000221863,0.000228221,2018,30,10.4175,10.25,10.15,0.0046,1.5,1,25272.5,0.75,374,1124.962329,4,9,0
0.000225408,0.00027937,0.000225904,0.000224575,0.000199403,0.000159821,0.000237144,0.00031313,0.000265534,0.000221863,0.000304295,2019,31,10.36571429,10.26,10.13,0.0036,2.428571429,1,26926.42857,1,374,1124.962329,3,9,0
0.000224197,0.000288382,0.000226093,0.000227013,3.03E-05,0.000159821,0.000153446,0.00031936,0.000177022,0.000221863,0.000304295,2020,32,10.31,10.26857143,10.24,0.000547619,1.571428571,1,27462.14286,1,374,1124.962329,2,9,0
0.000224414,0.000297394,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,8.85E-05,0.000221863,0.000304295,2021,33,10.32,10.29,10.29,0,1,1,31544,1,374,1124.962329,1,9,0
0.000228763,0.000189251,0.000226785,0.000228343,0,0.000479463,0.000292942,0.000393947,0.000265534,0.000221863,0,2019,21,10.52,10.3,10.3,0,3,3,33876,0,375,1124.962329,3,9,0
0.000221044,0.000207274,0.000223739,0.000221693,0.000512724,0.000159821,0.000162746,0.000162803,8.85E-05,0.000221863,0.000253579,2021,23,10.165,10.16166667,10,0.009256667,1.666666667,1,13999.66667,0.833333333,375,1124.962329,1,9,0
0.000223327,0.00023431,0.000225133,0.000226348,2.49E-05,0.000479463,0.000390589,0.00022968,0.000354045,0.000227038,0.000304295,2001,26,10.27,10.225,10.21,0.00045,4,3,19750.5,1,376,1151.202683,4,9,0
0.000226154,0.000243322,0.000224693,0.00022524,0.000224328,0.000159821,0.000195295,0.000204416,0.000265534,0.000227038,0.000152148,2002,27,10.4,10.205,10.16,0.00405,2,1,17578,0.5,376,1151.202683,3,9,0
0.000220989,0.000252334,0.000223922,0.000223688,0.00043204,0.000159821,9.76E-05,0.000170177,0.000177022,0.000227038,0.000304295,2003,28,10.1625,10.17,10.09,0.0078,1,1,14633.75,1,376,1151.202683,2,9,0
0.000225393,0.000261346,0.000225243,0.00022524,0.000273256,0.000159821,0.000195295,0.000256325,8.85E-05,0.000227038,0.000228221,2004,29,10.365,10.23,10.16,0.004933333,2,1,22041.75,0.75,376,1151.202683,1,9,0
0.000224849,0.000288382,0.000223262,0.00022391,0.000177247,0.000159821,9.76E-05,0.000115587,0.000177022,0.000227038,0.000152148,2007,32,10.34,10.14,10.1,0.0032,1,1,9939.5,0.5,376,1151.202683,2,9,0
0.000225692,0.000297394,0.000224913,0.000223244,0.000330756,0.000159821,0.000125547,0.000235232,8.85E-05,0.000227038,0.000228221,2008,33,10.37875,10.215,10.07,0.005971429,1.285714286,1,20227.875,0.75,376,1151.202683,1,9,0
0.000225719,0.000180239,0.000224583,0.000225683,4.43E-05,0.000159821,0.000146471,0.000188589,0.000265534,0.000225728,0.000304295,2014,20,10.38,10.2,10.18,0.0008,1.5,1,16217,1,377,1144.561396,3,9,0
0.000224414,0.000207274,0.000224418,0.000223466,0.000558974,0.000319642,0.000390589,0.000210088,0.000442556,0.000225728,0.000228221,2017,23,10.32,10.1925,10.08,0.010091667,4,2,18065.75,0.75,377,1144.561396,5,9,0
0.000228763,0.000216286,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000354045,0.000225728,0,2018,24,10.52,10.29,10.29,0,1,1,31544,0,377,1144.561396,4,9,0
0.000227966,0.000225298,0.000224803,0.000225905,3.88E-05,0.000159821,9.76E-05,0.000204711,0.000265534,0.000225728,0.000101432,2019,25,10.48333333,10.21,10.19,0.0007,1,1,17603.33333,0.333333333,377,1144.561396,3,9,0
0.000222385,0.000171227,0.000223555,0.000223466,0.000307228,0.000159821,0.000113922,0.000143272,0.000354045,0.000225728,0.000202863,2001,19,10.22666667,10.15333333,10.08,0.005546667,1.166666667,1,12320.16667,0.666666667,378,1144.561396,4,1,1
0.000220742,0.000189251,0.000222503,0.000221028,0.000446041,0.000159821,0.000206144,0.000102346,0.000177022,0.000225728,0.000236674,2003,21,10.15111111,10.10555556,9.97,0.008052778,2.111111111,1,8800.888889,0.777777778,378,1144.561396,2,1,1
0.000219549,0.000198262,0.00022073,0.000218367,0.000708988,0.000159821,0.000231912,5.79E-05,8.85E-05,0.000225728,0.00024724,2004,22,10.09625,10.025,9.85,0.0128,2.375,1,4978.375,0.8125,378,1144.561396,1,1,1
0.000218978,0.000207274,0.000221434,0.000218146,0.000789507,0.000159821,0.000122059,8.00E-05,0.000354045,0.000225728,0.000273866,2005,23,10.07,10.057,9.84,0.014253684,1.25,1,6877.6,0.9,378,1144.561396,4,9,0
0.000221867,0.000252334,0.000224174,0.000223688,0.000218657,0.000159821,0.000125547,0.000174594,0.000265534,0.000225728,0.000260824,2010,28,10.20285714,10.18142857,10.09,0.003947619,1.285714286,1,15013.57143,0.857142857,378,1144.561396,3,3,1
0.000220703,0.000261346,0.000222058,0.000220584,0.000408987,0.000159821,0.000253883,8.27E-05,0.000177022,0.000225728,0.000263723,2011,29,10.14933333,10.08533333,9.95,0.00738381,2.6,1,7108.4,0.866666667,378,1144.561396,2,3,1
0.000218307,0.000270358,0.000218344,0.000217037,0.000658969,0.000159821,0.000122059,1.76E-05,8.85E-05,0.000225728,0.000278937,2012,30,10.03916667,9.916666667,9.79,0.01189697,1.25,1,1517.416667,0.916666667,378,1144.561396,1,3,1
0.000217972,0.00027937,0.000219175,0.000218367,0.000234091,0.000159821,0.000152574,1.69E-05,0.000354045,0.000225728,0.00024724,2013,31,10.02375,9.954375,9.85,0.00422625,1.5625,1,1452.3125,0.8125,378,1144.561396,4,9,0
0.000215621,0.000288382,0.000218776,0.000216372,0.000885404,0.000159821,9.76E-05,2.54E-05,0.000265534,0.000225728,0.00024724,2014,32,9.915625,9.93625,9.76,0.015985,1,1,2185.3125,0.8125,378,1144.561396,3,9,0
0.000214581,0.000297394,0.000216314,0.000215929,0.000596978,0.000159821,0.000108497,5.64E-06,0.000177022,0.000225728,0.000270485,2015,33,9.867777778,9.824444444,9.74,0.010777778,1.111111111,1,485,0.888888889,378,1144.561396,2,9,0
0.000218208,0.000306406,0.000218994,0.000217259,0.000558087,0.000159821,0.000105159,2.40E-05,8.85E-05,0.000225728,0.000257481,2016,34,10.03461538,9.946153846,9.8,0.010075641,1.076923077,1,2065.846154,0.846153846,378,1144.561396,1,9,0
0.000218144,0.000315418,0.00022095,0.000219919,0.000548358,0.000159821,0.000187157,6.02E-05,0.000442556,0.000225728,0.000278937,2017,35,10.03166667,10.035,9.92,0.0099,1.916666667,1,5177.583333,0.916666667,378,1144.561396,5,9,0
0.000219065,0.00032443,0.000222249,0.000222358,0.000273071,0.000159821,0.000273413,8.21E-05,0.000354045,0.000225728,0.000304295,2018,36,10.074,10.094,10.03,0.00493,2.8,1,7056.2,1,378,1144.561396,4,9,0
0.000218823,0.000333441,0.000221076,0.000218811,0.000853397,0.000159821,0.000195295,7.31E-05,0.000265534,0.000225728,0.000304295,2019,37,10.06285714,10.04071429,9.87,0.015407143,2,1,6282.571429,1,378,1144.561396,3,9,0
0.000223381,0.000342453,0.000221115,0.000221471,0.000115857,0.000319642,0.000195295,4.24E-05,0.000177022,0.000225728,0.000152148,2020,38,10.2725,10.0425,9.99,0.002091667,2,2,3643.75,0.5,378,1144.561396,2,9,0
