Competitor,Rank,Mark,WIND,Nat,Pos,Venue,Date,Results Score,Net Result,AGE,AGE_AT_EVENT,current_match_ranking,match_year
10,27452,10.27,0,1168.4454428754814,5f2,164,4-Aug-93,1115,10.27,63,32,5.0,1993
10,18909,10.22,-0.1,1168.4454428754814,2,280,9-Jun-89,1132,10.21,63,28,2.0,1989
10,18909,10.22,0.4,1168.4454428754814,2,304,20-Jul-90,1132,10.26,63,29,2.0,1990
10,22081,10.24,0,1168.4454428754814,1,310,10-Aug-86,1125,10.24,63,25,1.0,1986
10,17420,10.21,1.8,1168.4454428754814,2sf3,15,5-Jun-81,1135,10.39,63,20,2.0,1981
10,1716,9.99,4.1,1168.4454428754814,1,189,14-Apr-84,1186,10.4,63,23,1.0,1984
10,22081,10.24,0.6,1168.4454428754814,1,311,11-Jul-87,1125,10.3,63,26,1.0,1987
10,22081,10.24,0,1168.4454428754814,1,312,12-Aug-87,1125,10.24,63,26,1.0,1987
10,5722,10.09,0,1168.4454428754814,1,205,16-Aug-87,1176,10.09,63,26,1.0,1987
10,18909,10.22,0.5,1168.4454428754814,1,313,21-Jul-90,1132,10.27,63,29,1.0,1990
10,7017,10.11,0,1168.4454428754814,1,36,25-Jul-84,1169,10.11,63,23,1.0,1984
10,5722,10.09,0.3,1168.4454428754814,2,249,26-Jul-87,1176,10.12,63,26,2.0,1987
10,22081,10.24,0.3,1168.4454428754814,3h3,2,19-Jun-86,1125,10.27,63,25,3.0,1986
10,7017,10.11,2,1168.4454428754814,1,314,16-Apr-89,1169,10.31,63,28,1.0,1989
10,2845,10.03,2.8,1168.4454428754814,2,272,27-Jun-88,1180,10.31,63,27,2.0,1988
10,20480,10.23,-0.4,1168.4454428754814,2,189,16-Jun-80,1130,10.19,63,19,2.0,1980
10,29380,10.28,-0.8,1168.4454428754814,3f2,164,19-Aug-92,1116,10.2,63,31,3.0,1992
10,20480,10.23,0.3,1168.4454428754814,1sf1,315,3-Aug-90,1128,10.26,63,29,1.0,1990
10,2845,10.03,2.6,1168.4454428754814,1,249,26-Jun-82,1181,10.29,63,21,1.0,1982
10,17420,10.21,1.3,1168.4454428754814,4f1,237,13-Aug-92,1135,10.34,63,31,4.0,1992
10,11386,10.16,0.8,1168.4454428754814,2,38,30-Apr-83,1152,10.24,63,22,2.0,1983
10,11386,10.16,1.6,1168.4454428754814,2,102,4-Jun-83,1152,10.32,63,22,2.0,1983
10,27452,10.27,1.1,1168.4454428754814,1qf1,218,7-Aug-83,1115,10.38,63,22,1.0,1983
10,11386,10.16,-0.8,1168.4454428754814,1,205,21-Aug-88,1156,10.08,63,27,1.0,1988
10,11386,10.16,0.2,1168.4454428754814,1qf4,197,23-Sep-88,1152,10.18,63,27,1.0,1988
10,14702,10.19,-0.6,1168.4454428754814,1,316,16-Apr-83,1145,10.13,63,22,1.0,1983
10,27452,10.27,,1168.4454428754814,1h2,283,31-Aug-84,1115,10.27,63,23,1.0,1984
10,31544,10.29,-3.2,1168.4454428754814,2,38,25-Apr-87,1127,9.97,63,26,2.0,1987
10,3236,10.04,1.2,1168.4454428754814,2f1,290,8-Aug-90,1193,10.16,63,29,2.0,1990
10,31544,10.29,0.4,1168.4454428754814,2sf1,308,27-Jun-87,1108,10.33,63,26,2.0,1987
10,27452,10.27,-0.7,1168.4454428754814,5f1,164,15-Aug-90,1119,10.2,63,29,5.0,1990
10,20480,10.23,-0.9,1168.4454428754814,2,194,24-Aug-84,1133,10.14,63,23,2.0,1984
10,20480,10.23,0,1168.4454428754814,1,296,17-Aug-84,1128,10.23,63,23,1.0,1984
10,3236,10.04,-2.2,1168.4454428754814,1,194,26-Aug-83,1206,9.82,63,22,1.0,1983
10,14702,10.19,-0.6,1168.4454428754814,2,21,21-Aug-85,1145,10.13,63,24,2.0,1985
10,20480,10.23,0.1,1168.4454428754814,1h3,261,17-Jun-83,1128,10.24,63,22,1.0,1983
10,29380,10.28,0.9,1168.4454428754814,4,33,9-Sep-90,1112,10.37,63,29,4.0,1990
10,20480,10.23,-0.9,1168.4454428754814,1,317,25-Aug-82,1133,10.14,63,21,1.0,1982
10,29380,10.28,NWI,1168.4454428754814,2,312,11-Aug-82,1082,#VALUE!,63,21,2.0,1982
10,29380,10.28,,1168.4454428754814,1h2,197,23-Sep-88,1112,10.28,63,27,1.0,1988
10,20480,10.23,NWI,1168.4454428754814,h,318,24-May-92,1098,#VALUE!,63,31,,1992
10,5722,10.09,0.6,1168.4454428754814,1h1,319,14-May-82,1176,10.15,63,21,1.0,1982
10,18909,10.22,-0.8,1168.4454428754814,1sf1,218,8-Aug-83,1136,10.14,63,22,1.0,1983
10,18909,10.22,NWI,1168.4454428754814,1,85,3-May-86,1102,#VALUE!,63,25,1.0,1986
10,279,9.87,4.9,1168.4454428754814,1sf2,261,16-Jul-88,1223,10.36,63,27,1.0,1988
10,7017,10.11,1.1,1168.4454428754814,1h1,38,29-Apr-83,1169,10.22,63,22,1.0,1983
10,20480,10.23,0.4,1168.4454428754814,4,185,7-Sep-90,1128,10.27,63,29,4.0,1990
10,519,9.91,2.1,1168.4454428754814,1,320,9-Jul-82,1226,10.12,63,21,1.0,1982
10,3690,10.05,1.2,1168.4454428754814,1,152,1-Jul-89,1189,10.17,63,28,1.0,1989
10,18909,10.22,1.4,1168.4454428754814,1,321,25-Jul-93,1132,10.36,63,32,1.0,1993
10,5722,10.09,-0.9,1168.4454428754814,1,164,18-Aug-82,1181,10,63,21,1.0,1982
10,22081,10.24,NWI,1168.4454428754814,1f2,19,27-Aug-93,1095,#VALUE!,63,32,1.0,1993
10,18909,10.22,0.2,1168.4454428754814,4sf1,237,4-Jul-94,1132,10.24,63,33,4.0,1994
10,13525,10.18,0.5,1168.4454428754814,2,194,10-Aug-90,1145,10.23,63,29,2.0,1990
10,18909,10.22,0.9,1168.4454428754814,5f2,41,6-Jul-94,1132,10.31,63,33,5.0,1994
10,31544,10.29,0.2,1168.4454428754814,8,237,4-Jul-94,1108,10.31,63,33,8.0,1994
10,13525,10.18,-1,1168.4454428754814,1,280,7-Jun-88,1151,10.08,63,27,1.0,1988
10,8587,10.13,0.9,1168.4454428754814,4,164,22-Aug-84,1162,10.22,63,23,4.0,1984
10,10382,10.15,0.6,1168.4454428754814,1,283,22-Jul-87,1155,10.21,63,26,1.0,1987
10,3690,10.05,1.7,1168.4454428754814,1,261,25-Jul-82,1189,10.22,63,21,1.0,1982
10,5146,10.08,4,1168.4454428754814,3,201,12-May-84,1155,10.48,63,23,3.0,1984
10,13525,10.18,-0.1,1168.4454428754814,3,261,15-Jun-85,1145,10.17,63,24,3.0,1985
10,23770,10.25,0.4,1168.4454428754814,1f2,192,8-Oct-88,1122,10.29,63,27,1.0,1988
10,16027,10.2,0.4,1168.4454428754814,1,322,20-Jul-83,1138,10.24,63,22,1.0,1983
10,23770,10.25,0.8,1168.4454428754814,1,311,25-Jun-89,1122,10.33,63,28,1.0,1989
10,23770,10.25,1.8,1168.4454428754814,4,15,20-Apr-96,1122,10.43,63,35,4.0,1996
10,4132,10.06,1.7,1168.4454428754814,2,323,2-Jul-93,1186,10.23,63,32,2.0,1993
10,23770,10.25,0.4,1168.4454428754814,1,324,15-Jul-95,1122,10.29,63,34,1.0,1995
10,9471,10.14,1.4,1168.4454428754814,1,318,24-May-92,1159,10.28,63,31,1.0,1992
10,6354,10.1,2.6,1168.4454428754814,1h2,102,2-Jun-83,1157,10.36,63,22,1.0,1983
10,8587,10.13,-0.3,1168.4454428754814,1qf4,261,15-Jul-88,1163,10.1,63,27,1.0,1988
10,3690,10.05,4,1168.4454428754814,1h1,308,7-Jun-84,1165,10.45,63,23,1.0,1984
10,12446,10.17,1.1,1168.4454428754814,4,8,6-Jun-80,1148,10.28,63,19,4.0,1980
10,16027,10.2,-0.5,1168.4454428754814,2qf2,6,16-Jun-84,1141,10.15,63,23,2.0,1984
10,7744,10.12,0.4,1168.4454428754814,1,19,21-Aug-87,1165,10.16,63,26,1.0,1987
10,13525,10.18,0,1168.4454428754814,1,318,10-Jun-93,1145,10.18,63,32,1.0,1993
10,33876,10.3,0.7,1168.4454428754814,1h5,218,7-Aug-83,1105,10.37,63,22,1.0,1983
10,1277,9.97,8.9,1168.4454428754814,2,189,2-Apr-83,1164,10.86,63,22,2.0,1983
10,33876,10.3,,1168.4454428754814,1,325,5-May-84,1105,10.3,63,23,1.0,1984
10,14702,10.19,1.1,1168.4454428754814,1h1,326,9-Jun-88,1142,10.3,63,27,1.0,1988
10,8587,10.13,-1.9,1168.4454428754814,2,307,12-Aug-90,1173,9.94,63,29,2.0,1990
10,12446,10.17,0.8,1168.4454428754814,4f1,41,7-Jul-93,1148,10.25,63,32,4.0,1993
10,1277,9.97,1.6,1168.4454428754814,1,164,24-Aug-83,1217,10.13,63,22,1.0,1983
10,4606,10.07,-1.2,1168.4454428754814,1,21,19-Aug-87,1189,9.95,63,26,1.0,1987
10,4606,10.07,1.4,1168.4454428754814,1,326,9-Jun-88,1182,10.21,63,27,1.0,1988
10,1277,9.97,1.1,1168.4454428754814,2f1,21,17-Aug-88,1217,10.08,63,27,2.0,1988
10,25590,10.26,0.4,1168.4454428754814,2,192,16-Sep-89,1118,10.3,63,28,2.0,1989
10,7744,10.12,2.5,1168.4454428754814,2h3,308,25-Jun-87,1150,10.37,63,26,2.0,1987
10,6354,10.1,3.5,1168.4454428754814,3,201,9-May-87,1151,10.45,63,26,3.0,1987
10,23770,10.25,1.7,1168.4454428754814,2,327,21-May-92,1122,10.42,63,31,2.0,1992
10,5722,10.09,0,1168.4454428754814,2,296,17-Aug-83,1176,10.09,63,22,2.0,1983
10,23770,10.25,,1168.4454428754814,1,328,27-Aug-83,1122,10.25,63,22,1.0,1983
10,16027,10.2,-0.7,1168.4454428754814,1h5,261,15-Jul-88,1142,10.13,63,27,1.0,1988
10,1716,9.99,1.1,1168.4454428754814,3,197,24-Sep-88,1210,10.1,63,27,3.0,1988
10,6354,10.1,1.8,1168.4454428754814,1h1,21,21-Aug-85,1172,10.28,63,24,1.0,1985
10,704,9.93,1.4,1168.4454428754814,1,329,3-Jul-83,1231,10.07,63,22,1.0,1983
10,10382,10.15,0.6,1168.4454428754814,2sf1,197,24-Sep-88,1155,10.21,63,27,2.0,1988
10,16027,10.2,NWI,1168.4454428754814,1,330,21-Jun-88,1108,#VALUE!,63,27,1.0,1988
10,23770,10.25,-0.7,1168.4454428754814,4,21,13-Aug-86,1126,10.18,63,25,4.0,1986
10,7744,10.12,3,1168.4454428754814,1,296,26-Aug-88,1147,10.42,63,27,1.0,1988
10,13525,10.18,1.7,1168.4454428754814,1,19,21-Aug-92,1145,10.35,63,31,1.0,1992
10,12446,10.17,2,1168.4454428754814,2,8,24-May-80,1148,10.37,63,19,2.0,1980
11,224,9.86,1.2,1168.4454428754814,1,67,25-Aug-91,1255,9.98,63,30,1.0,1991
11,20480,10.23,0.2,1168.4454428754814,,331,15-Sep-90,1128,10.25,63,29,,1990
11,4132,10.06,0,1168.4454428754814,1,36,29-Apr-84,1186,10.06,63,22,1.0,1984
11,1101,9.96,1.9,1168.4454428754814,1h4,261,15-Jul-88,1220,10.15,63,27,1.0,1988
11,31544,10.29,1.9,1168.4454428754814,2h1,283,5-Aug-80,1108,10.48,63,19,2.0,1980
11,1101,9.96,0.4,1168.4454428754814,1qf1,261,15-Jul-88,1220,10,63,27,1.0,1988
11,4132,10.06,2.2,1168.4454428754814,1f1,8,9-May-92,1173,10.28,63,30,1.0,1992
11,4132,10.06,2.4,1168.4454428754814,1h2,332,14-Jun-90,1172,10.3,63,28,1.0,1990
11,6354,10.1,3.7,1168.4454428754814,1,8,6-Apr-96,1150,10.47,63,34,1.0,1996
11,4132,10.06,2.6,1168.4454428754814,1h1,308,25-Jun-87,1171,10.32,63,25,1.0,1987
11,2531,10.02,2.6,1168.4454428754814,1sf1,261,16-Jul-88,1184,10.28,63,27,1.0,1988
11,4132,10.06,0.8,1168.4454428754814,2f1,333,9-Jul-86,1186,10.14,63,25,2.0,1986
11,4132,10.06,-2.2,1168.4454428754814,1,6,17-Jun-84,1199,9.84,63,22,1.0,1984
11,2237,10.01,2.4,1168.4454428754814,1sf1,2,20-Jun-86,1189,10.25,63,24,1.0,1986
11,4132,10.06,-0.6,1168.4454428754814,1,102,7-May-83,1189,10,63,21,1.0,1983
11,1716,9.99,0.9,1168.4454428754814,1,164,22-Aug-84,1210,10.08,63,23,1.0,1984
11,1489,9.98,2.5,1168.4454428754814,1,290,21-Jul-92,1198,10.23,63,31,1.0,1992
11,3690,10.05,1.5,1168.4454428754814,1h6,69,29-Aug-87,1189,10.2,63,26,1.0,1987
11,3690,10.05,0,1168.4454428754814,1f2,33,8-Sep-87,1189,10.05,63,26,1.0,1987
11,3690,10.05,1.4,1168.4454428754814,1,102,4-May-88,1189,10.19,63,26,1.0,1988
11,9471,10.14,0.9,1168.4454428754814,2,33,9-Sep-90,1159,10.23,63,29,2.0,1990
11,5722,10.09,1.3,1168.4454428754814,1f1,36,25-Apr-82,1176,10.22,63,20,1.0,1982
11,3690,10.05,-0.1,1168.4454428754814,1,272,25-Jun-89,1189,10.04,63,27,1.0,1989
11,3690,10.05,0.6,1168.4454428754814,1,332,15-Jun-90,1189,10.11,63,28,1.0,1990
11,3690,10.05,1.8,1168.4454428754814,2,308,27-Jun-87,1189,10.23,63,25,2.0,1987
11,5722,10.09,-1.7,1168.4454428754814,1,261,2-Jul-82,1186,9.92,63,21,1.0,1982
11,5722,10.09,0.1,1168.4454428754814,1f2,155,30-Apr-83,1176,10.1,63,21,1.0,1983
11,3690,10.05,2.3,1168.4454428754814,2sf2,2,16-Jun-93,1176,10.28,63,31,2.0,1993
11,5722,10.09,0.4,1168.4454428754814,1f1,192,8-Oct-88,1176,10.13,63,27,1.0,1988
11,5722,10.09,-0.7,1168.4454428754814,1f1,21,16-Aug-89,1180,10.02,63,28,1.0,1989
11,5722,10.09,-0.2,1168.4454428754814,1f2,41,12-Jul-90,1177,10.07,63,29,1.0,1990
11,29380,10.28,-0.9,1168.4454428754814,2,296,8-Aug-80,1117,10.19,63,19,2.0,1980
11,29380,10.28,-1,1168.4454428754814,1sf2,218,8-Aug-83,1118,10.18,63,22,1.0,1983
11,9471,10.14,0.2,1168.4454428754814,1f1,69,8-Jun-94,1159,10.16,63,32,1.0,1994
11,3690,10.05,0,1168.4454428754814,1,102,22-Mar-85,1189,10.05,63,23,1.0,1985
11,3690,10.05,1.1,1168.4454428754814,1,334,20-Aug-84,1189,10.16,63,23,1.0,1984
11,3690,10.05,2.6,1168.4454428754814,2,249,26-Jun-82,1174,10.31,63,20,2.0,1982
11,1489,9.98,1.6,1168.4454428754814,1,201,11-May-85,1213,10.14,63,23,1.0,1985
11,20480,10.23,0,1168.4454428754814,2,283,5-Aug-80,1128,10.23,63,19,2.0,1980
11,18909,10.22,0,1168.4454428754814,3,251,8-Jul-81,1132,10.22,63,20,3.0,1981
11,20480,10.23,1.2,1168.4454428754814,2,335,4-Jul-80,1128,10.35,63,19,2.0,1980
11,14702,10.19,0,1168.4454428754814,1,152,11-Jul-81,1142,10.19,63,20,1.0,1981
11,81,9.8,4.3,1168.4454428754814,1qf2,67,24-Aug-91,1251,10.23,63,30,1.0,1991
11,10382,10.15,0.8,1168.4454428754814,1h6,149,14-Aug-93,1155,10.23,63,32,1.0,1993
11,1277,9.97,1.5,1168.4454428754814,1f1,201,14-May-83,1217,10.12,63,21,1.0,1983
11,10382,10.15,0,1168.4454428754814,1,66,11-Aug-92,1155,10.15,63,31,1.0,1992
11,1277,9.97,0.6,1168.4454428754814,1sf1,197,24-Sep-88,1217,10.03,63,27,1.0,1988
11,9471,10.14,-0.5,1168.4454428754814,1qf2,6,16-Jun-84,1162,10.09,63,22,1.0,1984
11,9471,10.14,,1168.4454428754814,1sf2,336,4-Aug-84,1159,10.14,63,23,1.0,1984
11,9471,10.14,0,1168.4454428754814,1,36,27-Apr-86,1159,10.14,63,24,1.0,1986
11,9471,10.14,0.9,1168.4454428754814,1h13,197,23-Sep-88,1159,10.23,63,27,1.0,1988
11,10382,10.15,-2.1,1168.4454428754814,1sf2,6,17-Jun-84,1167,9.94,63,22,1.0,1984
11,18909,10.22,1.4,1168.4454428754814,30,198,30-Jul-93,1132,10.36,63,32,3.0,1993
11,53,9.78,5.2,1168.4454428754814,1,261,16-Jul-88,1252,10.3,63,27,1.0,1988
11,31544,10.29,2,1168.4454428754814,2h1,2,21-Jun-80,1108,10.49,63,18,2.0,1980
11,2531,10.02,0.4,1168.4454428754814,1,199,20-Jul-91,1199,10.06,63,30,1.0,1991
11,7744,10.12,0.2,1168.4454428754814,1h9,67,24-Aug-91,1165,10.14,63,30,1.0,1991
11,6354,10.1,0.4,1168.4454428754814,3,194,23-Aug-96,1172,10.14,63,35,3.0,1996
11,33876,10.3,0.5,1168.4454428754814,5,205,10-Aug-80,1105,10.35,63,19,5.0,1980
11,1954,10.0,0,1168.4454428754814,1f3,337,16-May-81,1206,10,63,19,1.0,1981
11,704,9.93,1.1,1168.4454428754814,1f1,21,17-Aug-88,1231,10.04,63,27,1.0,1988
11,704,9.93,1,1168.4454428754814,1,69,30-Aug-87,1231,10.03,63,26,1.0,1987
11,22081,10.24,-1,1168.4454428754814,1,194,30-Aug-85,1131,10.14,63,24,1.0,1985
11,439,9.9,4.8,1168.4454428754814,3,2,17-Jun-93,1213,10.38,63,31,3.0,1993
11,1954,10.0,1.9,1168.4454428754814,1f1,201,15-May-82,1206,10.19,63,20,1.0,1982
11,23770,10.25,0.8,1168.4454428754814,5,183,3-Jul-95,1122,10.33,63,34,5.0,1995
11,2845,10.03,0.6,1168.4454428754814,3sf,160,15-Jun-96,1196,10.09,63,34,3.0,1996
11,439,9.9,2.5,1168.4454428754814,1,36,28-Apr-85,1226,10.15,63,23,1.0,1985
11,830,9.94,5.3,1168.4454428754814,3f2,8,8-Apr-95,1196,10.47,63,33,3.0,1995
11,830,9.94,2.1,1168.4454428754814,2,160,18-May-96,1215,10.15,63,34,2.0,1996
11,12446,10.17,0,1168.4454428754814,1h1,338,10-Jun-81,1148,10.17,63,19,1.0,1981
11,1954,10.0,2.1,1168.4454428754814,1,308,26-May-84,1194,10.21,63,22,1.0,1984
11,704,9.93,2.3,1168.4454428754814,1,36,24-Apr-83,1218,10.16,63,21,1.0,1983
11,23770,10.25,-0.4,1168.4454428754814,2,192,19-Sep-92,1124,10.21,63,31,2.0,1992
11,12446,10.17,-0.1,1168.4454428754814,2qf3,252,19-Jun-92,1148,10.16,63,30,2.0,1992
11,519,9.91,4.5,1168.4454428754814,1,2,20-Jun-86,1211,10.36,63,24,1.0,1986
11,16027,10.2,0.8,1168.4454428754814,1qf2,218,7-Aug-83,1138,10.28,63,22,1.0,1983
11,704,9.93,1.9,1168.4454428754814,2,199,14-Jun-91,1231,10.12,63,29,2.0,1991
11,3236,10.04,0.8,1168.4454428754814,1qf5,336,3-Aug-84,1193,10.12,63,23,1.0,1984
11,704,9.93,1.3,1168.4454428754814,1sf1,67,25-Aug-91,1231,10.06,63,30,1.0,1991
11,6354,10.1,1.1,1168.4454428754814,2h,160,14-Jun-96,1172,10.21,63,34,2.0,1996
11,4606,10.07,0,1168.4454428754814,4f1,164,4-Aug-93,1182,10.07,63,32,4.0,1993
11,4606,10.07,0.8,1168.4454428754814,2f1,41,7-Jul-93,1182,10.15,63,32,2.0,1993
11,4606,10.07,1.5,1168.4454428754814,3,272,2-Jul-93,1182,10.22,63,32,3.0,1993
11,4606,10.07,-0.7,1168.4454428754814,1f1,164,19-Aug-92,1186,10,63,31,1.0,1992
11,7744,10.12,0.4,1168.4454428754814,3,185,7-Sep-90,1165,10.16,63,29,3.0,1990
11,7744,10.12,-1,1168.4454428754814,2f1,21,7-Aug-91,1171,10.02,63,30,2.0,1991
11,7744,10.12,-0.6,1168.4454428754814,3f1,36,18-Apr-92,1168,10.06,63,30,3.0,1992
11,13525,10.18,0.5,1168.4454428754814,2,250,4-Sep-92,1145,10.23,63,31,2.0,1992
11,5146,10.08,1.1,1168.4454428754814,2,339,23-Jul-90,1179,10.19,63,29,2.0,1990
11,4606,10.07,0.5,1168.4454428754814,1,276,28-May-87,1182,10.12,63,25,1.0,1987
11,4606,10.07,0,1168.4454428754814,1,296,17-Aug-83,1182,10.07,63,22,1.0,1983
11,4606,10.07,-0.3,1168.4454428754814,1,218,8-Aug-83,1183,10.04,63,22,1.0,1983
11,7744,10.12,0.5,1168.4454428754814,1,102,3-May-87,1165,10.17,63,25,1.0,1987
11,7744,10.12,1.9,1168.4454428754814,1,192,21-Sep-85,1165,10.31,63,24,1.0,1985
11,22081,10.24,-0.2,1168.4454428754814,1,340,17-Jul-94,1126,10.22,63,33,1.0,1994
11,13525,10.18,-0.7,1168.4454428754814,1,306,3-Sep-90,1149,10.11,63,29,1.0,1990
11,13525,10.18,0.9,1168.4454428754814,2,308,31-May-86,1145,10.27,63,24,2.0,1986
11,5146,10.08,1.3,1168.4454428754814,1,2,7-Jun-86,1179,10.21,63,24,1.0,1986
11,5146,10.08,1.2,1168.4454428754814,1,296,20-Aug-82,1179,10.2,63,21,1.0,1982
11,17420,10.21,-0.4,1168.4454428754814,1,189,16-Jun-80,1137,10.17,63,18,1.0,1980
11,23770,10.25,-0.7,1168.4454428754814,3,21,13-Aug-86,1126,10.18,63,25,3.0,1986
11,31544,10.29,0.9,1168.4454428754814,5,36,24-Apr-88,1108,10.38,63,26,5.0,1988
11,23770,10.25,0.9,1168.4454428754814,2,182,1-Aug-81,1122,10.34,63,20,2.0,1981
11,8587,10.13,0,1168.4454428754814,1,189,23-May-81,1162,10.13,63,19,1.0,1981
11,23770,10.25,NWI,1168.4454428754814,1,312,11-Aug-82,1092,#VALUE!,63,21,1.0,1982
11,8587,10.13,0,1168.4454428754814,1,338,10-Jun-81,1162,10.13,63,19,1.0,1981
11,8587,10.13,0.4,1168.4454428754814,1,243,20-Jun-81,1162,10.17,63,19,1.0,1981
11,2845,10.03,-1.3,1168.4454428754814,1sf2,69,30-Aug-87,1203,9.9,63,26,1.0,1987
11,25590,10.26,1.5,1168.4454428754814,1,152,14-Jul-90,1118,10.41,63,29,1.0,1990
11,16027,10.2,0,1168.4454428754814,3,199,22-May-93,1138,10.2,63,31,3.0,1993
11,7017,10.11,-0.8,1168.4454428754814,1qf1,149,14-Aug-93,1173,10.03,63,32,1.0,1993
11,8587,10.13,0.2,1168.4454428754814,1,192,14-Sep-84,1162,10.15,63,23,1.0,1984
11,25590,10.26,,1168.4454428754814,1,325,8-May-83,1118,10.26,63,21,1.0,1983
11,25590,10.26,2.5,1168.4454428754814,h,102,22-Mar-96,1103,10.51,63,34,,1996
11,8587,10.13,0.2,1168.4454428754814,1,182,5-Jun-88,1162,10.15,63,26,1.0,1988
11,2845,10.03,3.4,1168.4454428754814,2,308,28-May-83,1176,10.37,63,21,2.0,1983
11,8587,10.13,1.3,1168.4454428754814,1,341,6-May-89,1162,10.26,63,27,1.0,1989
11,8587,10.13,-1.1,1168.4454428754814,1,169,10-Aug-89,1168,10.02,63,28,1.0,1989
11,2531,10.02,0.3,1168.4454428754814,3sf1,149,15-Aug-93,1199,10.05,63,32,3.0,1993
11,2531,10.02,0.3,1168.4454428754814,4,149,15-Aug-93,1199,10.05,63,32,4.0,1993
11,8587,10.13,1,1168.4454428754814,1h1,199,13-Jun-91,1162,10.23,63,29,1.0,1991
11,8587,10.13,-0.3,1168.4454428754814,2,169,5-Aug-91,1163,10.1,63,30,2.0,1991
11,2531,10.02,3.5,1168.4454428754814,1h2,2,16-Jun-93,1178,10.37,63,31,1.0,1993
11,8587,10.13,1.5,1168.4454428754814,1sf2,308,27-Jun-87,1162,10.28,63,25,1.0,1987
11,7017,10.11,1.2,1168.4454428754814,2,152,1-Jul-89,1169,10.23,63,28,2.0,1989
11,8587,10.13,1.8,1168.4454428754814,1sf1,15,5-Jun-81,1162,10.31,63,19,1.0,1981
11,1716,9.99,1.3,1168.4454428754814,1,102,6-May-84,1210,10.12,63,22,1.0,1984
11,3236,10.04,-0.6,1168.4454428754814,1,194,19-Aug-88,1196,9.98,63,27,1.0,1988
11,3236,10.04,2.2,1168.4454428754814,2sf2,199,13-Jun-91,1180,10.26,63,29,2.0,1991
11,968,9.95,2.8,1168.4454428754814,1,272,27-Jun-88,1208,10.23,63,26,1.0,1988
11,16027,10.2,0.5,1168.4454428754814,2sf1,332,14-Jun-90,1138,10.25,63,28,2.0,1990
11,11386,10.16,0.3,1168.4454428754814,1h3,2,19-Jun-86,1152,10.19,63,24,1.0,1986
11,3236,10.04,1.2,1168.4454428754814,1,102,7-May-94,1193,10.16,63,32,1.0,1994
11,607,9.92,1.1,1168.4454428754814,1,197,24-Sep-88,1234,10.03,63,27,1.0,1988
11,7017,10.11,0,1168.4454428754814,1,191,15-Sep-87,1169,10.11,63,26,1.0,1987
11,1716,9.99,2.6,1168.4454428754814,1,15,5-Jun-81,1195,10.25,63,19,1.0,1981
11,23770,10.25,,1168.4454428754814,1h2,189,23-May-81,1122,10.25,63,19,1.0,1981
11,23770,10.25,-0.7,1168.4454428754814,2sf1,243,20-Jun-81,1126,10.18,63,19,2.0,1981
11,7744,10.12,-0.8,1168.4454428754814,1,280,4-Jun-87,1169,10.04,63,25,1.0,1987
11,1716,9.99,0.2,1168.4454428754814,1,336,4-Aug-84,1210,10.01,63,23,1.0,1984
11,3236,10.04,0.6,1168.4454428754814,3qf,160,14-Jun-96,1193,10.1,63,34,3.0,1996
11,23770,10.25,0.7,1168.4454428754814,2,102,3-May-80,1122,10.32,63,18,2.0,1980
11,1716,9.99,1.4,1168.4454428754814,1qf5,197,23-Sep-88,1210,10.13,63,27,1.0,1988
11,16027,10.2,0.8,1168.4454428754814,2,272,1-Jul-91,1138,10.28,63,30,2.0,1991
11,968,9.95,4.4,1168.4454428754814,2,321,25-Aug-92,1198,10.39,63,31,2.0,1992
11,17420,10.21,1.1,1168.4454428754814,8,160,15-Jun-96,1135,10.32,63,34,8.0,1996
12,6354,10.1,-0.8,1150.2102189781021,3,45,4-Jul-21,1176,10.02,30,27,3.0,2021
12,4606,10.07,2,1150.2102189781021,1er11,342,19-May-24,1182,10.27,30,30,1.0,2024
12,7017,10.11,0.7,1150.2102189781021,2er1,343,26-May-24,1169,10.18,30,30,2.0,2024
12,4606,10.07,-0.2,1150.2102189781021,2h4,16,4-Aug-17,1183,10.05,30,23,2.0,2017
12,6354,10.1,0.4,1150.2102189781021,2,107,13-Jul-21,1172,10.14,30,27,2.0,2021
12,7017,10.11,1.8,1150.2102189781021,1er1,344,30-Jun-23,1169,10.29,30,29,1.0,2023
12,7017,10.11,3.4,1150.2102189781021,2f16,342,19-May-24,1149,10.45,30,30,2.0,2024
12,7017,10.11,2,1150.2102189781021,6,0,7-Jun-15,1169,10.31,30,21,6.0,2015
12,22081,10.24,0.3,1150.2102189781021,2sf1,345,8-Jul-23,1125,10.27,30,29,2.0,2023
12,4132,10.06,0,1150.2102189781021,4,19,7-Aug-18,1186,10.06,30,24,4.0,2018
12,6354,10.1,0.1,1150.2102189781021,2f1,346,15-Apr-17,1172,10.11,30,23,2.0,2017
12,3690,10.05,0.9,1150.2102189781021,5sf2,17,23-Aug-15,1189,10.14,30,21,5.0,2015
12,7744,10.12,-0.8,1150.2102189781021,3,0,5-Jun-16,1169,10.04,30,22,3.0,2016
12,7744,10.12,0.4,1150.2102189781021,4sf3,16,5-Aug-17,1165,10.16,30,23,4.0,2017
12,29380,10.28,2.5,1150.2102189781021,1h5,27,20-Apr-24,1097,10.53,30,30,1.0,2024
12,7744,10.12,2.4,1150.2102189781021,6,5,26-May-18,1151,10.36,30,24,6.0,2018
